分支BTB组数,分支BTB相联度,jalBTB组数,jalBTB相联度,算法,总分支,正确,误预测,准确率(%),分支总数,分支正确,分支准确率(%),jal总数,jal正确,jal准确率(%)
64,4,64,4,BTFN+SplitJal,58781298,50296020,8485278,85.56,53213763,44728630,84.05,5567535,5567390,100.00
64,4,64,2,BTFN+SplitJal,58781298,50268047,8513251,85.52,53213763,44728630,84.05,5567535,5539417,99.49
64,4,64,1,BTFN+SplitJal,58781298,50219126,8562172,85.43,53213763,44728630,84.05,5567535,5490496,98.62
64,2,64,4,BTFN+SplitJal,58781298,50190062,8591236,85.38,53213763,44622672,83.86,5567535,5567390,100.00
64,1,64,4,BTFN+SplitJal,58781298,50177521,8603777,85.36,53213763,44610131,83.83,5567535,5567390,100.00
64,4,32,4,BTFN+SplitJal,58781298,50174032,8607266,85.36,53213763,44728630,84.05,5567535,5445402,97.81
64,2,64,2,BTFN+SplitJal,58781298,50162089,8619209,85.34,53213763,44622672,83.86,5567535,5539417,99.49
64,1,64,2,BTFN+SplitJal,58781298,50149548,8631750,85.32,53213763,44610131,83.83,5567535,5539417,99.49
32,4,64,4,BTFN+SplitJal,58781298,50132554,8648744,85.29,53213763,44565164,83.75,5567535,5567390,100.00
64,2,64,1,BTFN+SplitJal,58781298,50113168,8668130,85.25,53213763,44622672,83.86,5567535,5490496,98.62
32,4,64,2,BTFN+SplitJal,58781298,50104581,8676717,85.24,53213763,44565164,83.75,5567535,5539417,99.49
64,4,32,2,BTFN+SplitJal,58781298,50103063,8678235,85.24,53213763,44728630,84.05,5567535,5374433,96.53
64,1,64,1,BTFN+SplitJal,58781298,50100627,8680671,85.23,53213763,44610131,83.83,5567535,5490496,98.62
32,2,64,4,BTFN+SplitJal,58781298,50092987,8688311,85.22,53213763,44525597,83.67,5567535,5567390,100.00
64,2,32,4,BTFN+SplitJal,58781298,50068074,8713224,85.18,53213763,44622672,83.86,5567535,5445402,97.81
32,2,64,2,BTFN+SplitJal,58781298,50065014,8716284,85.17,53213763,44525597,83.67,5567535,5539417,99.49
64,4,32,1,BTFN+SplitJal,58781298,50060141,8721157,85.16,53213763,44728630,84.05,5567535,5331511,95.76
32,4,64,1,BTFN+SplitJal,58781298,50055660,8725638,85.16,53213763,44565164,83.75,5567535,5490496,98.62
64,1,32,4,BTFN+SplitJal,58781298,50055533,8725765,85.16,53213763,44610131,83.83,5567535,5445402,97.81
32,1,64,4,BTFN+SplitJal,58781298,50028871,8752427,85.11,53213763,44461481,83.55,5567535,5567390,100.00
32,2,64,1,BTFN+SplitJal,58781298,50016093,8765205,85.09,53213763,44525597,83.67,5567535,5490496,98.62
32,4,32,4,BTFN+SplitJal,58781298,50010566,8770732,85.08,53213763,44565164,83.75,5567535,5445402,97.81
32,1,64,2,BTFN+SplitJal,58781298,50000898,8780400,85.06,53213763,44461481,83.55,5567535,5539417,99.49
64,2,32,2,BTFN+SplitJal,58781298,49997105,8784193,85.06,53213763,44622672,83.86,5567535,5374433,96.53
64,1,32,2,BTFN+SplitJal,58781298,49984564,8796734,85.03,53213763,44610131,83.83,5567535,5374433,96.53
32,2,32,4,BTFN+SplitJal,58781298,49970999,8810299,85.01,53213763,44525597,83.67,5567535,5445402,97.81
64,4,16,4,BTFN+SplitJal,58781298,49968038,8813260,85.01,53213763,44728630,84.05,5567535,5239408,94.11
64,2,32,1,BTFN+SplitJal,58781298,49954183,8827115,84.98,53213763,44622672,83.86,5567535,5331511,95.76
32,1,64,1,BTFN+SplitJal,58781298,49951977,8829321,84.98,53213763,44461481,83.55,5567535,5490496,98.62
64,1,32,1,BTFN+SplitJal,58781298,49941642,8839656,84.96,53213763,44610131,83.83,5567535,5331511,95.76
32,4,32,2,BTFN+SplitJal,58781298,49939597,8841701,84.96,53213763,44565164,83.75,5567535,5374433,96.53
32,1,32,4,BTFN+SplitJal,58781298,49906883,8874415,84.90,53213763,44461481,83.55,5567535,5445402,97.81
64,4,16,2,BTFN+SplitJal,58781298,49902893,8878405,84.90,53213763,44728630,84.05,5567535,5174263,92.94
32,2,32,2,BTFN+SplitJal,58781298,49900030,8881268,84.89,53213763,44525597,83.67,5567535,5374433,96.53
32,4,32,1,BTFN+SplitJal,58781298,49896675,8884623,84.89,53213763,44565164,83.75,5567535,5331511,95.76
64,4,16,1,BTFN+SplitJal,58781298,49890820,8890478,84.88,53213763,44728630,84.05,5567535,5162190,92.72
64,4,8,4,BTFN+SplitJal,58781298,49873063,8908235,84.85,53213763,44728630,84.05,5567535,5144433,92.40
64,2,16,4,BTFN+SplitJal,58781298,49862080,8919218,84.83,53213763,44622672,83.86,5567535,5239408,94.11
32,2,32,1,BTFN+SplitJal,58781298,49857108,8924190,84.82,53213763,44525597,83.67,5567535,5331511,95.76
64,1,16,4,BTFN+SplitJal,58781298,49849539,8931759,84.81,53213763,44610131,83.83,5567535,5239408,94.11
64,4,8,2,BTFN+SplitJal,58781298,49843948,8937350,84.80,53213763,44728630,84.05,5567535,5115318,91.88
64,4,8,1,BTFN+SplitJal,58781298,49843823,8937475,84.80,53213763,44728630,84.05,5567535,5115193,91.88
32,1,32,2,BTFN+SplitJal,58781298,49835914,8945384,84.78,53213763,44461481,83.55,5567535,5374433,96.53
32,4,16,4,BTFN+SplitJal,58781298,49804572,8976726,84.73,53213763,44565164,83.75,5567535,5239408,94.11
64,2,16,2,BTFN+SplitJal,58781298,49796935,8984363,84.72,53213763,44622672,83.86,5567535,5174263,92.94
32,1,32,1,BTFN+SplitJal,58781298,49792992,8988306,84.71,53213763,44461481,83.55,5567535,5331511,95.76
64,2,16,1,BTFN+SplitJal,58781298,49784862,8996436,84.70,53213763,44622672,83.86,5567535,5162190,92.72
64,1,16,2,BTFN+SplitJal,58781298,49784394,8996904,84.69,53213763,44610131,83.83,5567535,5174263,92.94
64,1,16,1,BTFN+SplitJal,58781298,49772321,9008977,84.67,53213763,44610131,83.83,5567535,5162190,92.72
64,2,8,4,BTFN+SplitJal,58781298,49767105,9014193,84.66,53213763,44622672,83.86,5567535,5144433,92.40
32,2,16,4,BTFN+SplitJal,58781298,49765005,9016293,84.66,53213763,44525597,83.67,5567535,5239408,94.11
64,1,8,4,BTFN+SplitJal,58781298,49754564,9026734,84.64,53213763,44610131,83.83,5567535,5144433,92.40
32,4,16,2,BTFN+SplitJal,58781298,49739427,9041871,84.62,53213763,44565164,83.75,5567535,5174263,92.94
64,2,8,2,BTFN+SplitJal,58781298,49737990,9043308,84.62,53213763,44622672,83.86,5567535,5115318,91.88
64,2,8,1,BTFN+SplitJal,58781298,49737865,9043433,84.62,53213763,44622672,83.86,5567535,5115193,91.88
32,4,16,1,BTFN+SplitJal,58781298,49727354,9053944,84.60,53213763,44565164,83.75,5567535,5162190,92.72
64,1,8,2,BTFN+SplitJal,58781298,49725449,9055849,84.59,53213763,44610131,83.83,5567535,5115318,91.88
64,1,8,1,BTFN+SplitJal,58781298,49725324,9055974,84.59,53213763,44610131,83.83,5567535,5115193,91.88
32,4,8,4,BTFN+SplitJal,58781298,49709597,9071701,84.57,53213763,44565164,83.75,5567535,5144433,92.40
32,1,16,4,BTFN+SplitJal,58781298,49700889,9080409,84.55,53213763,44461481,83.55,5567535,5239408,94.11
32,2,16,2,BTFN+SplitJal,58781298,49699860,9081438,84.55,53213763,44525597,83.67,5567535,5174263,92.94
32,2,16,1,BTFN+SplitJal,58781298,49687787,9093511,84.53,53213763,44525597,83.67,5567535,5162190,92.72
32,4,8,2,BTFN+SplitJal,58781298,49680482,9100816,84.52,53213763,44565164,83.75,5567535,5115318,91.88
32,4,8,1,BTFN+SplitJal,58781298,49680357,9100941,84.52,53213763,44565164,83.75,5567535,5115193,91.88
32,2,8,4,BTFN+SplitJal,58781298,49670030,9111268,84.50,53213763,44525597,83.67,5567535,5144433,92.40
32,2,8,2,BTFN+SplitJal,58781298,49640915,9140383,84.45,53213763,44525597,83.67,5567535,5115318,91.88
32,2,8,1,BTFN+SplitJal,58781298,49640790,9140508,84.45,53213763,44525597,83.67,5567535,5115193,91.88
32,1,16,2,BTFN+SplitJal,58781298,49635744,9145554,84.44,53213763,44461481,83.55,5567535,5174263,92.94
32,1,16,1,BTFN+SplitJal,58781298,49623671,9157627,84.42,53213763,44461481,83.55,5567535,5162190,92.72
32,1,8,4,BTFN+SplitJal,58781298,49605914,9175384,84.39,53213763,44461481,83.55,5567535,5144433,92.40
32,1,8,2,BTFN+SplitJal,58781298,49576799,9204499,84.34,53213763,44461481,83.55,5567535,5115318,91.88
32,1,8,1,BTFN+SplitJal,58781298,49576674,9204624,84.34,53213763,44461481,83.55,5567535,5115193,91.88
64,4,16,1,BTFN+SharedJal,58781298,49572028,9209270,84.33,53213763,44699627,84.00,5567535,4872401,87.51
64,4,32,1,BTFN+SharedJal,58781298,49572028,9209270,84.33,53213763,44699627,84.00,5567535,4872401,87.51
64,4,8,4,BTFN+SharedJal,58781298,49572028,9209270,84.33,53213763,44699627,84.00,5567535,4872401,87.51
64,4,8,2,BTFN+SharedJal,58781298,49572028,9209270,84.33,53213763,44699627,84.00,5567535,4872401,87.51
64,4,8,1,BTFN+SharedJal,58781298,49572028,9209270,84.33,53213763,44699627,84.00,5567535,4872401,87.51
64,4,4,4,BTFN+SharedJal,58781298,49572028,9209270,84.33,53213763,44699627,84.00,5567535,4872401,87.51
64,4,4,2,BTFN+SharedJal,58781298,49572028,9209270,84.33,53213763,44699627,84.00,5567535,4872401,87.51
64,4,4,1,BTFN+SharedJal,58781298,49572028,9209270,84.33,53213763,44699627,84.00,5567535,4872401,87.51
64,4,16,2,BTFN+SharedJal,58781298,49572028,9209270,84.33,53213763,44699627,84.00,5567535,4872401,87.51
64,4,32,2,BTFN+SharedJal,58781298,49572028,9209270,84.33,53213763,44699627,84.00,5567535,4872401,87.51
64,4,64,4,BTFN+SharedJal,58781298,49572028,9209270,84.33,53213763,44699627,84.00,5567535,4872401,87.51
64,4,16,4,BTFN+SharedJal,58781298,49572028,9209270,84.33,53213763,44699627,84.00,5567535,4872401,87.51
64,4,32,4,BTFN+SharedJal,58781298,49572028,9209270,84.33,53213763,44699627,84.00,5567535,4872401,87.51
64,4,64,2,BTFN+SharedJal,58781298,49572028,9209270,84.33,53213763,44699627,84.00,5567535,4872401,87.51
64,4,64,1,BTFN+SharedJal,58781298,49572028,9209270,84.33,53213763,44699627,84.00,5567535,4872401,87.51
16,4,64,4,BTFN+SplitJal,58781298,49316082,9465216,83.90,53213763,43748692,82.21,5567535,5567390,100.00
16,2,64,4,BTFN+SplitJal,58781298,49302095,9479203,83.87,53213763,43734705,82.19,5567535,5567390,100.00
16,1,64,4,BTFN+SplitJal,58781298,49300706,9480592,83.87,53213763,43733316,82.18,5567535,5567390,100.00
16,4,64,2,BTFN+SplitJal,58781298,49288109,9493189,83.85,53213763,43748692,82.21,5567535,5539417,99.49
16,2,64,2,BTFN+SplitJal,58781298,49274122,9507176,83.83,53213763,43734705,82.19,5567535,5539417,99.49
16,1,64,2,BTFN+SplitJal,58781298,49272733,9508565,83.82,53213763,43733316,82.18,5567535,5539417,99.49
16,4,64,1,BTFN+SplitJal,58781298,49239188,9542110,83.77,53213763,43748692,82.21,5567535,5490496,98.62
16,2,64,1,BTFN+SplitJal,58781298,49225201,9556097,83.74,53213763,43734705,82.19,5567535,5490496,98.62
16,1,64,1,BTFN+SplitJal,58781298,49223812,9557486,83.74,53213763,43733316,82.18,5567535,5490496,98.62
16,4,32,4,BTFN+SplitJal,58781298,49194094,9587204,83.69,53213763,43748692,82.21,5567535,5445402,97.81
16,2,32,4,BTFN+SplitJal,58781298,49180107,9601191,83.67,53213763,43734705,82.19,5567535,5445402,97.81
16,1,32,4,BTFN+SplitJal,58781298,49178718,9602580,83.66,53213763,43733316,82.18,5567535,5445402,97.81
16,4,32,2,BTFN+SplitJal,58781298,49123125,9658173,83.57,53213763,43748692,82.21,5567535,5374433,96.53
16,2,32,2,BTFN+SplitJal,58781298,49109138,9672160,83.55,53213763,43734705,82.19,5567535,5374433,96.53
16,1,32,2,BTFN+SplitJal,58781298,49107749,9673549,83.54,53213763,43733316,82.18,5567535,5374433,96.53
16,4,32,1,BTFN+SplitJal,58781298,49080203,9701095,83.50,53213763,43748692,82.21,5567535,5331511,95.76
16,2,32,1,BTFN+SplitJal,58781298,49066216,9715082,83.47,53213763,43734705,82.19,5567535,5331511,95.76
16,1,32,1,BTFN+SplitJal,58781298,49064827,9716471,83.47,53213763,43733316,82.18,5567535,5331511,95.76
64,2,8,4,BTFN+SharedJal,58781298,49041324,9739974,83.43,53213763,44572483,83.76,5567535,4468841,80.27
64,2,16,4,BTFN+SharedJal,58781298,49041324,9739974,83.43,53213763,44572483,83.76,5567535,4468841,80.27
64,2,4,2,BTFN+SharedJal,58781298,49041324,9739974,83.43,53213763,44572483,83.76,5567535,4468841,80.27
64,2,32,4,BTFN+SharedJal,58781298,49041324,9739974,83.43,53213763,44572483,83.76,5567535,4468841,80.27
64,2,16,2,BTFN+SharedJal,58781298,49041324,9739974,83.43,53213763,44572483,83.76,5567535,4468841,80.27
64,2,4,1,BTFN+SharedJal,58781298,49041324,9739974,83.43,53213763,44572483,83.76,5567535,4468841,80.27
64,2,64,1,BTFN+SharedJal,58781298,49041324,9739974,83.43,53213763,44572483,83.76,5567535,4468841,80.27
64,2,8,1,BTFN+SharedJal,58781298,49041324,9739974,83.43,53213763,44572483,83.76,5567535,4468841,80.27
64,2,32,2,BTFN+SharedJal,58781298,49041324,9739974,83.43,53213763,44572483,83.76,5567535,4468841,80.27
64,2,64,4,BTFN+SharedJal,58781298,49041324,9739974,83.43,53213763,44572483,83.76,5567535,4468841,80.27
64,2,64,2,BTFN+SharedJal,58781298,49041324,9739974,83.43,53213763,44572483,83.76,5567535,4468841,80.27
64,2,4,4,BTFN+SharedJal,58781298,49041324,9739974,83.43,53213763,44572483,83.76,5567535,4468841,80.27
64,2,8,2,BTFN+SharedJal,58781298,49041324,9739974,83.43,53213763,44572483,83.76,5567535,4468841,80.27
64,2,32,1,BTFN+SharedJal,58781298,49041324,9739974,83.43,53213763,44572483,83.76,5567535,4468841,80.27
64,2,16,1,BTFN+SharedJal,58781298,49041324,9739974,83.43,53213763,44572483,83.76,5567535,4468841,80.27
64,1,32,1,BTFN+SharedJal,58781298,48989744,9791554,83.34,53213763,44553403,83.73,5567535,4436341,79.68
64,1,16,2,BTFN+SharedJal,58781298,48989744,9791554,83.34,53213763,44553403,83.73,5567535,4436341,79.68
64,1,16,1,BTFN+SharedJal,58781298,48989744,9791554,83.34,53213763,44553403,83.73,5567535,4436341,79.68
64,1,16,4,BTFN+SharedJal,58781298,48989744,9791554,83.34,53213763,44553403,83.73,5567535,4436341,79.68
64,1,4,4,BTFN+SharedJal,58781298,48989744,9791554,83.34,53213763,44553403,83.73,5567535,4436341,79.68
64,1,64,4,BTFN+SharedJal,58781298,48989744,9791554,83.34,53213763,44553403,83.73,5567535,4436341,79.68
64,1,32,2,BTFN+SharedJal,58781298,48989744,9791554,83.34,53213763,44553403,83.73,5567535,4436341,79.68
64,1,32,4,BTFN+SharedJal,58781298,48989744,9791554,83.34,53213763,44553403,83.73,5567535,4436341,79.68
64,1,64,2,BTFN+SharedJal,58781298,48989744,9791554,83.34,53213763,44553403,83.73,5567535,4436341,79.68
64,1,64,1,BTFN+SharedJal,58781298,48989744,9791554,83.34,53213763,44553403,83.73,5567535,4436341,79.68
64,1,8,2,BTFN+SharedJal,58781298,48989744,9791554,83.34,53213763,44553403,83.73,5567535,4436341,79.68
64,1,4,1,BTFN+SharedJal,58781298,48989744,9791554,83.34,53213763,44553403,83.73,5567535,4436341,79.68
64,1,4,2,BTFN+SharedJal,58781298,48989744,9791554,83.34,53213763,44553403,83.73,5567535,4436341,79.68
64,1,8,4,BTFN+SharedJal,58781298,48989744,9791554,83.34,53213763,44553403,83.73,5567535,4436341,79.68
64,1,8,1,BTFN+SharedJal,58781298,48989744,9791554,83.34,53213763,44553403,83.73,5567535,4436341,79.68
16,4,16,4,BTFN+SplitJal,58781298,48988100,9793198,83.34,53213763,43748692,82.21,5567535,5239408,94.11
16,2,16,4,BTFN+SplitJal,58781298,48974113,9807185,83.32,53213763,43734705,82.19,5567535,5239408,94.11
16,1,16,4,BTFN+SplitJal,58781298,48972724,9808574,83.31,53213763,43733316,82.18,5567535,5239408,94.11
16,4,16,2,BTFN+SplitJal,58781298,48922955,9858343,83.23,53213763,43748692,82.21,5567535,5174263,92.94
16,4,16,1,BTFN+SplitJal,58781298,48910882,9870416,83.21,53213763,43748692,82.21,5567535,5162190,92.72
16,2,16,2,BTFN+SplitJal,58781298,48908968,9872330,83.20,53213763,43734705,82.19,5567535,5174263,92.94
16,1,16,2,BTFN+SplitJal,58781298,48907579,9873719,83.20,53213763,43733316,82.18,5567535,5174263,92.94
16,2,16,1,BTFN+SplitJal,58781298,48896895,9884403,83.18,53213763,43734705,82.19,5567535,5162190,92.72
16,1,16,1,BTFN+SplitJal,58781298,48895506,9885792,83.18,53213763,43733316,82.18,5567535,5162190,92.72
16,4,8,4,BTFN+SplitJal,58781298,48893125,9888173,83.18,53213763,43748692,82.21,5567535,5144433,92.40
16,2,8,4,BTFN+SplitJal,58781298,48879138,9902160,83.15,53213763,43734705,82.19,5567535,5144433,92.40
16,1,8,4,BTFN+SplitJal,58781298,48877749,9903549,83.15,53213763,43733316,82.18,5567535,5144433,92.40
16,4,8,2,BTFN+SplitJal,58781298,48864010,9917288,83.13,53213763,43748692,82.21,5567535,5115318,91.88
16,4,8,1,BTFN+SplitJal,58781298,48863885,9917413,83.13,53213763,43748692,82.21,5567535,5115193,91.88
16,2,8,2,BTFN+SplitJal,58781298,48850023,9931275,83.10,53213763,43734705,82.19,5567535,5115318,91.88
16,2,8,1,BTFN+SplitJal,58781298,48849898,9931400,83.10,53213763,43734705,82.19,5567535,5115193,91.88
16,1,8,2,BTFN+SplitJal,58781298,48848634,9932664,83.10,53213763,43733316,82.18,5567535,5115318,91.88
16,1,8,1,BTFN+SplitJal,58781298,48848509,9932789,83.10,53213763,43733316,82.18,5567535,5115193,91.88
64,4,4,4,BTFN+SplitJal,58781298,48576745,10204553,82.64,53213763,44728630,84.05,5567535,3848115,69.12
64,4,4,2,BTFN+SplitJal,58781298,48576637,10204661,82.64,53213763,44728630,84.05,5567535,3848007,69.12
64,4,4,1,BTFN+SplitJal,58781298,48576546,10204752,82.64,53213763,44728630,84.05,5567535,3847916,69.11
8,1,64,4,BTFN+SplitJal,58781298,48482838,10298460,82.48,53213763,42915448,80.65,5567535,5567390,100.00
8,2,64,4,BTFN+SplitJal,58781298,48482806,10298492,82.48,53213763,42915416,80.65,5567535,5567390,100.00
8,4,64,4,BTFN+SplitJal,58781298,48482772,10298526,82.48,53213763,42915382,80.65,5567535,5567390,100.00
64,2,4,4,BTFN+SplitJal,58781298,48470787,10310511,82.46,53213763,44622672,83.86,5567535,3848115,69.12
64,2,4,2,BTFN+SplitJal,58781298,48470679,10310619,82.46,53213763,44622672,83.86,5567535,3848007,69.12
64,2,4,1,BTFN+SplitJal,58781298,48470588,10310710,82.46,53213763,44622672,83.86,5567535,3847916,69.11
64,1,4,4,BTFN+SplitJal,58781298,48458246,10323052,82.44,53213763,44610131,83.83,5567535,3848115,69.12
64,1,4,2,BTFN+SplitJal,58781298,48458138,10323160,82.44,53213763,44610131,83.83,5567535,3848007,69.12
64,1,4,1,BTFN+SplitJal,58781298,48458047,10323251,82.44,53213763,44610131,83.83,5567535,3847916,69.11
8,1,64,2,BTFN+SplitJal,58781298,48454865,10326433,82.43,53213763,42915448,80.65,5567535,5539417,99.49
8,2,64,2,BTFN+SplitJal,58781298,48454833,10326465,82.43,53213763,42915416,80.65,5567535,5539417,99.49
8,4,64,2,BTFN+SplitJal,58781298,48454799,10326499,82.43,53213763,42915382,80.65,5567535,5539417,99.49
32,4,4,4,BTFN+SplitJal,58781298,48413279,10368019,82.36,53213763,44565164,83.75,5567535,3848115,69.12
32,4,4,2,BTFN+SplitJal,58781298,48413171,10368127,82.36,53213763,44565164,83.75,5567535,3848007,69.12
32,4,4,1,BTFN+SplitJal,58781298,48413080,10368218,82.36,53213763,44565164,83.75,5567535,3847916,69.11
8,1,64,1,BTFN+SplitJal,58781298,48405944,10375354,82.35,53213763,42915448,80.65,5567535,5490496,98.62
8,2,64,1,BTFN+SplitJal,58781298,48405912,10375386,82.35,53213763,42915416,80.65,5567535,5490496,98.62
8,4,64,1,BTFN+SplitJal,58781298,48405878,10375420,82.35,53213763,42915382,80.65,5567535,5490496,98.62
32,2,4,4,BTFN+SplitJal,58781298,48373712,10407586,82.29,53213763,44525597,83.67,5567535,3848115,69.12
32,2,4,2,BTFN+SplitJal,58781298,48373604,10407694,82.29,53213763,44525597,83.67,5567535,3848007,69.12
32,2,4,1,BTFN+SplitJal,58781298,48373513,10407785,82.29,53213763,44525597,83.67,5567535,3847916,69.11
8,1,32,4,BTFN+SplitJal,58781298,48360850,10420448,82.27,53213763,42915448,80.65,5567535,5445402,97.81
8,2,32,4,BTFN+SplitJal,58781298,48360818,10420480,82.27,53213763,42915416,80.65,5567535,5445402,97.81
8,4,32,4,BTFN+SplitJal,58781298,48360784,10420514,82.27,53213763,42915382,80.65,5567535,5445402,97.81
32,1,4,4,BTFN+SplitJal,58781298,48309596,10471702,82.19,53213763,44461481,83.55,5567535,3848115,69.12
32,1,4,2,BTFN+SplitJal,58781298,48309488,10471810,82.19,53213763,44461481,83.55,5567535,3848007,69.12
32,1,4,1,BTFN+SplitJal,58781298,48309397,10471901,82.18,53213763,44461481,83.55,5567535,3847916,69.11
8,1,32,2,BTFN+SplitJal,58781298,48289881,10491417,82.15,53213763,42915448,80.65,5567535,5374433,96.53
8,2,32,2,BTFN+SplitJal,58781298,48289849,10491449,82.15,53213763,42915416,80.65,5567535,5374433,96.53
8,4,32,2,BTFN+SplitJal,58781298,48289815,10491483,82.15,53213763,42915382,80.65,5567535,5374433,96.53
8,1,32,1,BTFN+SplitJal,58781298,48246959,10534339,82.08,53213763,42915448,80.65,5567535,5331511,95.76
8,2,32,1,BTFN+SplitJal,58781298,48246927,10534371,82.08,53213763,42915416,80.65,5567535,5331511,95.76
8,4,32,1,BTFN+SplitJal,58781298,48246893,10534405,82.08,53213763,42915382,80.65,5567535,5331511,95.76
8,1,16,4,BTFN+SplitJal,58781298,48154856,10626442,81.92,53213763,42915448,80.65,5567535,5239408,94.11
8,2,16,4,BTFN+SplitJal,58781298,48154824,10626474,81.92,53213763,42915416,80.65,5567535,5239408,94.11
8,4,16,4,BTFN+SplitJal,58781298,48154790,10626508,81.92,53213763,42915382,80.65,5567535,5239408,94.11
8,1,16,2,BTFN+SplitJal,58781298,48089711,10691587,81.81,53213763,42915448,80.65,5567535,5174263,92.94
8,2,16,2,BTFN+SplitJal,58781298,48089679,10691619,81.81,53213763,42915416,80.65,5567535,5174263,92.94
8,4,16,2,BTFN+SplitJal,58781298,48089645,10691653,81.81,53213763,42915382,80.65,5567535,5174263,92.94
8,1,16,1,BTFN+SplitJal,58781298,48077638,10703660,81.79,53213763,42915448,80.65,5567535,5162190,92.72
8,2,16,1,BTFN+SplitJal,58781298,48077606,10703692,81.79,53213763,42915416,80.65,5567535,5162190,92.72
8,4,16,1,BTFN+SplitJal,58781298,48077572,10703726,81.79,53213763,42915382,80.65,5567535,5162190,92.72
8,1,8,4,BTFN+SplitJal,58781298,48059881,10721417,81.76,53213763,42915448,80.65,5567535,5144433,92.40
8,2,8,4,BTFN+SplitJal,58781298,48059849,10721449,81.76,53213763,42915416,80.65,5567535,5144433,92.40
8,4,8,4,BTFN+SplitJal,58781298,48059815,10721483,81.76,53213763,42915382,80.65,5567535,5144433,92.40
8,1,8,2,BTFN+SplitJal,58781298,48030766,10750532,81.71,53213763,42915448,80.65,5567535,5115318,91.88
8,2,8,2,BTFN+SplitJal,58781298,48030734,10750564,81.71,53213763,42915416,80.65,5567535,5115318,91.88
8,4,8,2,BTFN+SplitJal,58781298,48030700,10750598,81.71,53213763,42915382,80.65,5567535,5115318,91.88
8,1,8,1,BTFN+SplitJal,58781298,48030641,10750657,81.71,53213763,42915448,80.65,5567535,5115193,91.88
8,2,8,1,BTFN+SplitJal,58781298,48030609,10750689,81.71,53213763,42915416,80.65,5567535,5115193,91.88
8,4,8,1,BTFN+SplitJal,58781298,48030575,10750723,81.71,53213763,42915382,80.65,5567535,5115193,91.88
32,4,64,2,BTFN+SharedJal,58781298,47811547,10969751,81.34,53213763,44223286,83.10,5567535,3588261,64.45
32,4,32,1,BTFN+SharedJal,58781298,47811547,10969751,81.34,53213763,44223286,83.10,5567535,3588261,64.45
32,4,4,4,BTFN+SharedJal,58781298,47811547,10969751,81.34,53213763,44223286,83.10,5567535,3588261,64.45
32,4,32,2,BTFN+SharedJal,58781298,47811547,10969751,81.34,53213763,44223286,83.10,5567535,3588261,64.45
32,4,4,2,BTFN+SharedJal,58781298,47811547,10969751,81.34,53213763,44223286,83.10,5567535,3588261,64.45
32,4,64,1,BTFN+SharedJal,58781298,47811547,10969751,81.34,53213763,44223286,83.10,5567535,3588261,64.45
32,4,32,4,BTFN+SharedJal,58781298,47811547,10969751,81.34,53213763,44223286,83.10,5567535,3588261,64.45
32,4,16,4,BTFN+SharedJal,58781298,47811547,10969751,81.34,53213763,44223286,83.10,5567535,3588261,64.45
32,4,16,2,BTFN+SharedJal,58781298,47811547,10969751,81.34,53213763,44223286,83.10,5567535,3588261,64.45
32,4,16,1,BTFN+SharedJal,58781298,47811547,10969751,81.34,53213763,44223286,83.10,5567535,3588261,64.45
32,4,64,4,BTFN+SharedJal,58781298,47811547,10969751,81.34,53213763,44223286,83.10,5567535,3588261,64.45
32,4,4,1,BTFN+SharedJal,58781298,47811547,10969751,81.34,53213763,44223286,83.10,5567535,3588261,64.45
32,4,8,4,BTFN+SharedJal,58781298,47811547,10969751,81.34,53213763,44223286,83.10,5567535,3588261,64.45
32,4,8,1,BTFN+SharedJal,58781298,47811547,10969751,81.34,53213763,44223286,83.10,5567535,3588261,64.45
32,4,8,2,BTFN+SharedJal,58781298,47811547,10969751,81.34,53213763,44223286,83.10,5567535,3588261,64.45
4,2,64,4,BTFN+SplitJal,58781298,47798324,10982974,81.32,53213763,42230934,79.36,5567535,5567390,100.00
4,1,64,4,BTFN+SplitJal,58781298,47797928,10983370,81.31,53213763,42230538,79.36,5567535,5567390,100.00
4,4,64,4,BTFN+SplitJal,58781298,47797874,10983424,81.31,53213763,42230484,79.36,5567535,5567390,100.00
4,2,64,2,BTFN+SplitJal,58781298,47770351,11010947,81.27,53213763,42230934,79.36,5567535,5539417,99.49
4,1,64,2,BTFN+SplitJal,58781298,47769955,11011343,81.27,53213763,42230538,79.36,5567535,5539417,99.49
4,4,64,2,BTFN+SplitJal,58781298,47769901,11011397,81.27,53213763,42230484,79.36,5567535,5539417,99.49
32,2,32,4,BTFN+SharedJal,58781298,47741159,11040139,81.22,53213763,44193325,83.05,5567535,3547834,63.72
32,2,32,2,BTFN+SharedJal,58781298,47741159,11040139,81.22,53213763,44193325,83.05,5567535,3547834,63.72
32,2,64,1,BTFN+SharedJal,58781298,47741159,11040139,81.22,53213763,44193325,83.05,5567535,3547834,63.72
32,2,64,2,BTFN+SharedJal,58781298,47741159,11040139,81.22,53213763,44193325,83.05,5567535,3547834,63.72
32,2,64,4,BTFN+SharedJal,58781298,47741159,11040139,81.22,53213763,44193325,83.05,5567535,3547834,63.72
32,2,32,1,BTFN+SharedJal,58781298,47741159,11040139,81.22,53213763,44193325,83.05,5567535,3547834,63.72
32,2,16,4,BTFN+SharedJal,58781298,47741159,11040139,81.22,53213763,44193325,83.05,5567535,3547834,63.72
