Instance Name,Nominal Voltage,Internal Power,Switch Power,Leakage Power,Total Power
_lsu_io_out_bits_snpc_23__MUX4X1P4H7L_B_Y_OAI211X0P7H7L_A1_B0_OAI211X1P4H7L_Y_A1_OAI31X0P5H7L_Y_A2_NAND4X0P5H7L_Y_A_AND4X0P5H7L_Y_D_AOI22X0P5H7L_Y,1.2,1.167e-05,0.000e+00,8.123e-10,1.168e-05
_lsu_io_out_bits_snpc_20__MUX4X1P4H7L_B_Y_OAI2BB1X0P5H7L_A1N_B0_OAI211X0P7H7L_Y_B0_NAND2X0P5H7L_Y_B_NOR4X0P5H7L_Y_C_NAND4X0P5H7L_Y_A_AOI22X0P5H7L_Y,1.2,1.167e-05,0.000e+00,8.111e-10,1.168e-05
_lsu_io_out_bits_snpc_23__MUX4X1P4H7L_B_Y_OAI211X0P7H7L_A1_B0_OAI211X1P4H7L_Y_A1_OAI31X0P5H7L_Y_A1_NAND4X0P5H7L_Y_D_AOI22X0P5H7L_Y,1.2,1.167e-05,0.000e+00,8.123e-10,1.167e-05
_lsu_io_out_bits_snpc_26__MUX4X1P4H7L_B_Y_OAI211X0P7H7L_A0_C0_OAI211X1P4H7L_Y_A1_OAI31X0P5H7L_Y_A0_NAND4X0P5H7L_Y_D_AOI22X0P5H7L_Y,1.2,1.167e-05,0.000e+00,8.111e-10,1.167e-05
_lsu_io_out_bits_snpc_10__MUX4X1P4H7L_B_Y_OAI211X0P7H7L_A1_B0_OAI211X1P4H7L_Y_A1_OAI31X0P5H7L_Y_A0_NAND4X0P5H7L_Y_D_AOI22X0P5H7L_Y,1.2,1.167e-05,0.000e+00,8.123e-10,1.167e-05
_lsu_io_out_bits_snpc_12__MUX4X1P4H7L_B_Y_OAI2BB1X0P5H7L_A1N_B0_OAI211X0P7H7L_Y_B0_NAND2X0P5H7L_Y_B_NOR4X0P5H7L_Y_C_NAND4X0P5H7L_Y_D_AOI22X0P5H7L_Y,1.2,1.167e-05,0.000e+00,8.038e-10,1.167e-05
_lsu_io_out_bits_snpc_9__MUX4X1P4H7L_B_Y_OAI2BB1X0P5H7L_A0N_B0_OAI211X0P7H7L_Y_B0_NAND2X0P5H7L_Y_B_NOR4X0P5H7L_Y_B_NAND3X0P5H7L_Y_C_AOI22X0P5H7L_Y,1.2,1.167e-05,0.000e+00,8.037e-10,1.167e-05
_lsu_io_out_bits_snpc_3__MUX4X1P4H7L_B_Y_OAI211X0P7H7L_A1_B0_OAI211X0P7H7L_Y_A1_OAI31X0P5H7L_Y_A2_NAND4X0P5H7L_Y_C_AOI22X0P5H7L_Y,1.2,1.167e-05,0.000e+00,8.107e-10,1.167e-05
BitsReg_1_pred_target_4__MUX2X0P5H7L_B_Y_XNOR2X0P5H7L_A_1_Y_NAND4BX0P5H7L_B_C_AOI221X0P5H7L_Y_B0_MUX2X0P5H7L_B_S0_XOR2X0P5H7L_Y_A_AOI31X0P5H7L_Y_B0_OA221X0P5H7L_Y_A0_OAI21X0P5H7L_Y,1.2,1.167e-05,0.000e+00,7.108e-10,1.167e-05
icache.data_2_2_5__AOI22X0P5H7L_B1_Y_NAND4X0P5H7L_A_Y_OAI21X0P5H7L_A0,1.2,1.167e-05,0.000e+00,7.832e-10,1.167e-05
_lsu_io_out_bits_snpc_19__MUX4X1P4H7L_B_Y_OAI211X0P7H7L_A1_B0_OAI211X0P7H7L_Y_A1_OAI31X0P5H7L_Y_A0_NAND4X0P5H7L_Y_D_AOI22X0P5H7L_Y,1.2,1.167e-05,0.000e+00,8.116e-10,1.167e-05
_lsu_io_out_bits_snpc_31__MUX4X1P4H7L_B_Y_OAI2BB1X0P5H7L_A1N_B0_OAI211X0P7H7L_Y_B0_NAND2X0P5H7L_Y_B_NOR4X0P5H7L_Y_A_NAND4X0P5H7L_Y_C_AOI22X0P5H7L_Y,1.2,1.167e-05,0.000e+00,8.123e-10,1.167e-05
_lsu_io_out_bits_snpc_12__MUX4X1P4H7L_B_Y_OAI211X0P7H7L_A1_B0_OAI211X1P4H7L_Y_A1_OAI31X0P5H7L_Y_A0_NAND4X0P5H7L_Y_A_AOI22X0P5H7L_Y,1.2,1.167e-05,0.000e+00,8.038e-10,1.167e-05
_lsu_io_out_bits_snpc_13__MUX4X1P4H7L_B_Y_OAI2BB1X0P5H7L_A1N_B0_OAI211X0P7H7L_Y_B0_NAND2X0P5H7L_Y_B_NOR4X0P5H7L_Y_C_NAND4X0P5H7L_Y_D_AOI22X0P5H7L_Y,1.2,1.167e-05,0.000e+00,8.039e-10,1.167e-05
_lsu_io_out_bits_snpc_8__MUX4X1P4H7L_B_Y_OAI211X0P7H7L_A1_B0_OAI211X0P7H7L_Y_A1_OAI31X0P5H7L_Y_A2_NAND4X0P5H7L_Y_D_AOI22X0P5H7L_Y,1.2,1.167e-05,0.000e+00,8.037e-10,1.167e-05
_lsu_io_out_bits_snpc_2__MUX4X1P4H7L_B_Y_OAI211X0P7H7L_A1_B0_OAI211X0P7H7L_Y_A1_OAI31X0P5H7L_Y_A1_NAND4X0P5H7L_Y_C_AOI22X0P5H7L_Y,1.2,1.167e-05,0.000e+00,8.107e-10,1.167e-05
_lsu_io_out_bits_snpc_5__MUX4X1P4H7L_B_Y_OAI2BB1X0P5H7L_A1N_B0_OAI211X0P7H7L_Y_B0_NAND2X0P5H7L_Y_B_NOR4X0P5H7L_Y_D_NAND4X0P5H7L_Y_D_AOI22X0P5H7L_Y,1.2,1.167e-05,0.000e+00,8.107e-10,1.167e-05
_lsu_io_out_bits_snpc_21__MUX4X1P4H7L_B_Y_OAI2BB1X0P5H7L_A1N_B0_OAI211X0P7H7L_Y_B0_NAND2X0P5H7L_Y_B_NOR4X0P5H7L_Y_C_NAND4X0P5H7L_Y_A_AOI22X0P5H7L_Y,1.2,1.166e-05,0.000e+00,8.111e-10,1.167e-05
_lsu_io_out_bits_snpc_16__MUX4X1P4H7L_B_Y_OAI2BB1X0P5H7L_A1N_B0_OAI211X0P7H7L_Y_B0_NAND2X0P5H7L_Y_B_NOR4X0P5H7L_Y_C_NAND4X0P5H7L_Y_A_AOI22X0P5H7L_Y,1.2,1.166e-05,0.000e+00,8.111e-10,1.167e-05
_lsu_io_out_bits_snpc_28__MUX4X1P4H7L_B_Y_OAI2BB1X0P5H7L_A1N_B0_OAI211X0P7H7L_Y_B0_NAND2X0P5H7L_Y_B_NOR4X0P5H7L_Y_C_NAND4X0P5H7L_Y_C_AOI22X0P5H7L_Y,1.2,1.166e-05,0.000e+00,8.116e-10,1.167e-05
_lsu_io_out_bits_snpc_9__MUX4X1P4H7L_B_Y_OAI2BB1X0P5H7L_A0N_B0_OAI211X0P7H7L_Y_B0_NAND2X0P5H7L_Y_B_NOR4X0P5H7L_Y_A_NAND4X0P5H7L_Y_D_AOI22X0P5H7L_Y,1.2,1.166e-05,0.000e+00,8.037e-10,1.166e-05
_lsu_io_out_bits_snpc_19__MUX4X1P4H7L_B_Y_OAI2BB1X0P5H7L_A1N_B0_OAI211X0P7H7L_Y_B0_NAND2X0P5H7L_Y_B_NOR4X0P5H7L_Y_D_NAND4X0P5H7L_Y_C_AOI22X0P5H7L_Y,1.2,1.166e-05,0.000e+00,8.116e-10,1.166e-05
_lsu_io_out_bits_snpc_14__MUX4X1P4H7L_B_Y_OAI2BB1X0P5H7L_A1N_B0_OAI211X0P7H7L_Y_B0_NAND2X0P5H7L_Y_B_NOR4X0P5H7L_Y_A_NAND4X0P5H7L_Y_D_AOI22X0P5H7L_Y,1.2,1.166e-05,0.000e+00,7.971e-10,1.166e-05
_lsu_io_out_bits_snpc_27__MUX4X1P4H7L_B_Y_OAI211X0P7H7L_A1_B0_OAI211X0P7H7L_Y_A1_OAI31X0P5H7L_Y_A1_NAND4X0P5H7L_Y_B_AOI22X0P5H7L_Y,1.2,1.166e-05,0.000e+00,8.111e-10,1.166e-05
icache.data_1_3_15__AOI22X0P5H7L_A0_Y_NAND4X0P5H7L_D_Y_OAI21X0P5H7L_A0,1.2,1.166e-05,0.000e+00,7.832e-10,1.166e-05
_lsu_io_out_bits_snpc_10__MUX4X1P4H7L_B_Y_OAI2BB1X0P5H7L_A1N_B0_OAI211X0P7H7L_Y_B0_NAND2X0P5H7L_Y_B_NOR4X0P5H7L_Y_D_NAND4X0P5H7L_Y_B_AOI22X0P5H7L_Y,1.2,1.166e-05,0.000e+00,8.123e-10,1.166e-05
_lsu_io_out_bits_snpc_9__MUX4X1P4H7L_B_Y_OAI211X0P7H7L_A0_C0_OAI211X1P4H7L_Y_A1_OAI31X0P5H7L_Y_A0_NAND4X0P5H7L_Y_D_AOI22X0P5H7L_Y,1.2,1.166e-05,0.000e+00,8.037e-10,1.166e-05
_lsu_io_out_bits_snpc_22__MUX4X1P4H7L_B_Y_OAI211X0P7H7L_A1_B0_OAI211X0P7H7L_Y_A1_OAI31X0P5H7L_Y_A0_NAND4X0P5H7L_Y_D_AOI22X0P5H7L_Y,1.2,1.166e-05,0.000e+00,8.123e-10,1.166e-05
icache.data_9_2_0__AOI22X0P5H7L_A0_Y_NAND4X0P5H7L_A_Y_OAI21X0P5H7L_A0,1.2,1.166e-05,0.000e+00,7.087e-10,1.166e-05
_idu_io_out_bits_Immediate_31__OA31X1H7L_Y,1.2,1.166e-05,0.000e+00,1.412e-09,1.166e-05
_lsu_io_out_bits_snpc_2__MUX4X1P4H7L_B_Y_OAI211X0P7H7L_A1_B0_OAI211X0P7H7L_Y_A1_OAI31X0P5H7L_Y_A1_NAND4X0P5H7L_Y_A_AOI22X0P5H7L_Y,1.2,1.166e-05,0.000e+00,8.107e-10,1.166e-05
_lsu_io_out_bits_snpc_11__MUX4X1P4H7L_B_Y_OAI21X0P5H7L_A1_B0_OAI211X1H7L_Y_A1_OAI31X0P5H7L_Y_A2_NAND4X0P5H7L_Y_A_AND4X0P5H7L_Y_C_AOI22X0P5H7L_Y,1.2,1.166e-05,0.000e+00,8.037e-10,1.166e-05
_idu_io_out_bits_BranchA_4__OAI31X0P5H7L_Y_A2_AOI211X0P5H7L_Y_B0_AOI211X0P5H7L_Y_A1_NOR4X0P5H7L_Y_C_NAND4X0P5H7L_Y_D_AOI22X0P5H7L_Y,1.2,1.166e-05,0.000e+00,8.055e-10,1.166e-05
icache.data_1_3_5__AOI22X0P5H7L_B1_Y_NAND4X0P5H7L_A_Y_OAI21X0P5H7L_A0,1.2,1.165e-05,0.000e+00,7.832e-10,1.166e-05
icache.data_2_3_20__AOI22X0P5H7L_A0_Y_NAND4X0P5H7L_A_Y_OAI21X0P5H7L_A0,1.2,1.165e-05,0.000e+00,7.832e-10,1.165e-05
_lsu_io_out_bits_snpc_21__MUX4X1P4H7L_B_Y_OAI21X0P5H7L_A1_B0_OAI211X0P7H7L_Y_A1_OAI31X0P5H7L_Y_A1_NAND4X0P5H7L_Y_C_AOI22X0P5H7L_Y,1.2,1.165e-05,0.000e+00,8.111e-10,1.165e-05
_lsu_io_out_bits_snpc_9__MUX4X1P4H7L_B_Y_OAI211X0P7H7L_A0_C0_OAI211X1P4H7L_Y_A1_OAI31X0P5H7L_Y_A2_NAND4X0P5H7L_Y_A_AND4X0P5H7L_Y_A_AOI22X0P5H7L_Y,1.2,1.165e-05,0.000e+00,8.037e-10,1.165e-05
_idu_io_out_bits_BranchA_7__OAI31X0P5H7L_Y_A2_AOI211X0P5H7L_Y_B0_AOI211X0P5H7L_Y_A1_NOR4X0P5H7L_Y_A_NAND4X0P5H7L_Y_C_AOI22X0P5H7L_Y,1.2,1.165e-05,0.000e+00,8.064e-10,1.165e-05
_lsu_io_out_bits_snpc_31__MUX4X1P4H7L_B_Y_OAI2BB1X0P5H7L_A1N_B0_OAI211X0P7H7L_Y_B0_NAND2X0P5H7L_Y_B_NOR4X0P5H7L_Y_C_NAND4X0P5H7L_Y_D_AOI22X0P5H7L_Y,1.2,1.165e-05,0.000e+00,8.123e-10,1.165e-05
_lsu_io_out_bits_snpc_20__MUX4X1P4H7L_B_Y_OAI2BB1X0P5H7L_A1N_B0_OAI211X0P7H7L_Y_B0_NAND2X0P5H7L_Y_B_NOR4X0P5H7L_Y_D_NAND4X0P5H7L_Y_A_AOI22X0P5H7L_Y,1.2,1.165e-05,0.000e+00,8.111e-10,1.165e-05
_idu_io_out_bits_BranchA_4__OAI31X0P5H7L_Y_A2_AOI211X0P5H7L_Y_B0_AOI211X0P5H7L_Y_A1_NOR4X0P5H7L_Y_C_NAND4X0P5H7L_Y_A_AOI22X0P5H7L_Y,1.2,1.165e-05,0.000e+00,8.055e-10,1.165e-05
icache.data_5_3_13__AOI22X0P5H7L_A0_Y_NAND4X0P5H7L_A_Y_OAI21X0P5H7L_A0,1.2,1.165e-05,0.000e+00,7.832e-10,1.165e-05
_lsu_io_out_bits_snpc_26__MUX4X1P4H7L_B_Y_OAI211X0P7H7L_A0_C0_OAI211X1P4H7L_Y_A1_OAI31X0P5H7L_Y_A1_NAND4X0P5H7L_Y_A_AOI22X0P5H7L_Y,1.2,1.165e-05,0.000e+00,8.111e-10,1.165e-05
icache.data_8_0_24__AOI22X0P5H7L_A0_Y_NAND4X0P5H7L_A_Y_OAI21X0P5H7L_A0,1.2,1.165e-05,0.000e+00,7.832e-10,1.165e-05
_idu_io_out_bits_BranchA_4__OAI31X0P5H7L_Y_A2_AOI211X0P5H7L_Y_B0_AOI211X0P5H7L_Y_A1_NOR4X0P5H7L_Y_A_NAND4X0P5H7L_Y_C_AOI22X0P5H7L_Y,1.2,1.165e-05,0.000e+00,8.055e-10,1.165e-05
icache.data_3_1_0__AOI22X0P5H7L_A0_Y_NAND4X0P5H7L_A_Y_OAI21X0P5H7L_A0,1.2,1.165e-05,0.000e+00,7.832e-10,1.165e-05
_lsu_io_out_bits_snpc_11__MUX4X1P4H7L_B_Y_OAI21X0P5H7L_A1_B0_OAI211X1H7L_Y_A1_OAI31X0P5H7L_Y_A2_NAND4X0P5H7L_Y_A_AND4X0P5H7L_Y_B_AOI22X0P5H7L_Y,1.2,1.165e-05,0.000e+00,8.037e-10,1.165e-05
_lsu_io_out_bits_snpc_14__MUX4X1P4H7L_B_Y_OAI2BB1X0P5H7L_A1N_B0_OAI211X0P7H7L_Y_B0_NAND2X0P5H7L_Y_B_NOR4X0P5H7L_Y_A_NAND4X0P5H7L_Y_A_AOI22X0P5H7L_Y,1.2,1.165e-05,0.000e+00,7.971e-10,1.165e-05
_lsu_io_out_bits_snpc_13__MUX4X1P4H7L_B_Y_OAI21X0P5H7L_A1_B0_OAI211X0P7H7L_Y_A1_OAI31X0P5H7L_Y_A2_NAND4X0P5H7L_Y_A_AND4X0P5H7L_Y_B_AOI22X0P5H7L_Y,1.2,1.165e-05,0.000e+00,8.039e-10,1.165e-05
icache.data_1_1_13__AOI22X0P5H7L_A0_Y_NAND4X0P5H7L_A_Y_OAI21X0P5H7L_A0,1.2,1.164e-05,0.000e+00,7.832e-10,1.165e-05
_lsu_io_out_bits_snpc_11__MUX4X1P4H7L_B_Y_OAI21X0P5H7L_A1_B0_OAI211X1H7L_Y_A1_OAI31X0P5H7L_Y_A2_NAND4X0P5H7L_Y_A_AND4X0P5H7L_Y_A_AOI22X0P5H7L_Y,1.2,1.164e-05,0.000e+00,8.037e-10,1.165e-05
_lsu_io_out_bits_snpc_8__MUX4X1P4H7L_B_Y_OAI211X0P7H7L_A1_B0_OAI211X0P7H7L_Y_A1_OAI31X0P5H7L_Y_A0_NAND4X0P5H7L_Y_B_AOI22X0P5H7L_Y,1.2,1.164e-05,0.000e+00,8.037e-10,1.164e-05
_lsu_io_out_bits_snpc_13__MUX4X1P4H7L_B_Y_OAI21X0P5H7L_A1_B0_OAI211X0P7H7L_Y_A1_OAI31X0P5H7L_Y_A2_NAND4X0P5H7L_Y_A_AND4X0P5H7L_Y_A_AOI22X0P5H7L_Y,1.2,1.164e-05,0.000e+00,8.039e-10,1.164e-05
icache.data_6_2_4__AOI22X0P5H7L_A0_Y_NAND4X0P5H7L_A_Y_OAI21X0P5H7L_A0,1.2,1.164e-05,0.000e+00,7.832e-10,1.164e-05
_lsu_io_out_bits_snpc_12__MUX4X1P4H7L_B_Y_OAI211X0P7H7L_A1_B0_OAI211X1P4H7L_Y_A1_OAI31X0P5H7L_Y_A2_NAND4X0P5H7L_Y_A_AND4X0P5H7L_Y_D_AOI22X0P5H7L_Y,1.2,1.164e-05,0.000e+00,8.038e-10,1.164e-05
icache.data_9_3_4__AOI22X0P5H7L_B1_Y_NAND4X0P5H7L_A_Y_OAI21X0P5H7L_A0,1.2,1.164e-05,0.000e+00,7.832e-10,1.164e-05
icache.data_3_3_14__AOI22X0P5H7L_A0_Y_NAND4X0P5H7L_A_Y_OAI21X0P5H7L_A0,1.2,1.163e-05,0.000e+00,7.832e-10,1.163e-05
_lsu_io_out_bits_snpc_12__MUX4X1P4H7L_B_Y_OAI211X0P7H7L_A1_B0_OAI211X1P4H7L_Y_A1_OAI31X0P5H7L_Y_A2_NAND4X0P5H7L_Y_A_AND4X0P5H7L_Y_C_AOI22X0P5H7L_Y,1.2,1.163e-05,0.000e+00,8.038e-10,1.163e-05
icache.data_4_2_20__AOI22X0P5H7L_A0_Y_NAND4X0P5H7L_A_Y_OAI21X0P5H7L_A0,1.2,1.163e-05,0.000e+00,7.832e-10,1.163e-05
_lsu_io_out_bits_snpc_25__MUX4X1P4H7L_B_Y_OAI211X0P7H7L_A1_B0_OAI211X0P7H7L_Y_A1_OAI31X0P5H7L_Y_A1_NAND4X0P5H7L_Y_D_AOI22X0P5H7L_Y,1.2,1.163e-05,0.000e+00,8.123e-10,1.163e-05
_lsu_io_out_bits_snpc_8__MUX4X1P4H7L_B_Y_OAI211X0P7H7L_A1_B0_OAI211X0P7H7L_Y_A1_OAI31X0P5H7L_Y_A2_NAND4X0P5H7L_Y_A_AND4X0P5H7L_Y_A_AOI22X0P5H7L_Y,1.2,1.163e-05,0.000e+00,8.037e-10,1.163e-05
_lsu_io_out_bits_snpc_13__MUX4X1P4H7L_B_Y_OAI21X0P5H7L_A1_B0_OAI211X0P7H7L_Y_A1_OAI31X0P5H7L_Y_A2_NAND4X0P5H7L_Y_A_AND4X0P5H7L_Y_C_AOI22X0P5H7L_Y,1.2,1.163e-05,0.000e+00,8.039e-10,1.163e-05
icache.data_1_3_0__AOI22X0P5H7L_A0_Y_NAND4X0P5H7L_B_Y_OAI21X0P5H7L_A0,1.2,1.162e-05,0.000e+00,7.832e-10,1.162e-05
icache.data_3_1_2__AOI22X0P5H7L_A0_Y_NAND4X0P5H7L_B_Y_OAI21X0P5H7L_A0,1.2,1.162e-05,0.000e+00,7.832e-10,1.162e-05
gpr.ysyx_26030103_RegisterFile.ysyx_26030103_RegisterFile_4_4__AOI22X0P5H7L_B1,1.2,1.162e-05,0.000e+00,8.055e-10,1.162e-05
icache.data_4_3_4__AOI22X0P5H7L_A0_Y_NAND4X0P5H7L_A_Y_OAI21X0P5H7L_A0,1.2,1.162e-05,0.000e+00,7.832e-10,1.162e-05
icache.data_5_1_4__AOI22X0P5H7L_B1_Y_NAND4X0P5H7L_A_Y_OAI21X0P5H7L_A0,1.2,1.162e-05,0.000e+00,7.832e-10,1.162e-05
gpr.ysyx_26030103_RegisterFile.ysyx_26030103_RegisterFile_13_4__AOI22X0P5H7L_A0,1.2,1.162e-05,0.000e+00,8.055e-10,1.162e-05
icache.data_9_3_20__AOI22X0P5H7L_A0_Y_NAND4X0P5H7L_C_Y_OAI21X0P5H7L_A0,1.2,1.161e-05,0.000e+00,7.832e-10,1.161e-05
btb.tag_0_0_6__AOI22X0P5H7L_A0_Y_NAND4X0P5H7L_B_Y_XOR2X0P5H7L_B,1.2,1.161e-05,0.000e+00,3.089e-09,1.161e-05
_lsu_io_out_bits_snpc_9__MUX4X1P4H7L_B_Y_OAI211X0P7H7L_A0_C0_OAI211X1P4H7L_Y_A1_OAI31X0P5H7L_Y_A0_NAND4X0P5H7L_Y_B_AOI22X0P5H7L_Y,1.2,1.161e-05,0.000e+00,8.037e-10,1.161e-05
gpr.ysyx_26030103_RegisterFile.ysyx_26030103_RegisterFile_7_7__AOI22X0P5H7L_A0,1.2,1.161e-05,0.000e+00,8.064e-10,1.161e-05
icache.data_2_0_8__AOI22X0P5H7L_A0_Y_NAND4X0P5H7L_A_Y_OAI21X0P5H7L_A0,1.2,1.161e-05,0.000e+00,7.832e-10,1.161e-05
_lsu_io_out_bits_snpc_6__MUX4X1P4H7L_B_Y_OAI211X0P7H7L_A1_B0_OAI211X1P4H7L_Y_A1_OAI31X0P5H7L_Y_A1_NAND4X0P5H7L_Y_A_AOI22X0P5H7L_Y,1.2,1.161e-05,0.000e+00,8.107e-10,1.161e-05
icache.data_3_1_20__AOI22X0P5H7L_A0_Y_NAND4X0P5H7L_A_Y_OAI21X0P5H7L_A0,1.2,1.160e-05,0.000e+00,7.832e-10,1.160e-05
_lsu_io_out_bits_snpc_20__MUX4X1P4H7L_B_Y_OAI211X0P7H7L_A1_B0_OAI211X0P7H7L_Y_A1_OAI31X0P5H7L_Y_A0_NAND4X0P5H7L_Y_D_AOI22X0P5H7L_Y,1.2,1.160e-05,0.000e+00,8.111e-10,1.160e-05
_lsu_io_out_bits_snpc_11__MUX4X1P4H7L_B_Y_OAI21X0P5H7L_A1_B0_OAI211X1H7L_Y_A1_OAI31X0P5H7L_Y_A2_NAND4X0P5H7L_Y_C_AOI22X0P5H7L_Y,1.2,1.160e-05,0.000e+00,8.037e-10,1.160e-05
_idu_io_out_bits_BranchA_4__OAI31X0P5H7L_Y_B0_NAND2X0P5H7L_Y,1.2,1.160e-05,0.000e+00,5.624e-10,1.160e-05
_lsu_io_out_bits_snpc_14__MUX4X1P4H7L_B_Y_OAI2BB1X0P5H7L_A1N_B0_OAI211X0P7H7L_Y_B0_NAND2X0P5H7L_Y_B_NOR4X0P5H7L_Y_C_NAND4X0P5H7L_Y_C_AOI22X0P5H7L_Y,1.2,1.159e-05,0.000e+00,7.971e-10,1.159e-05
_lsu_io_out_bits_snpc_1__MUX4X1P4H7L_B_Y_OAI211X0P7H7L_A1_B0_OAI211X0P7H7L_Y_A1_OAI31X0P5H7L_Y_A2_NAND4X0P5H7L_Y_A_AND4X0P5H7L_Y_D_AOI22X0P5H7L_Y,1.2,1.159e-05,0.000e+00,8.211e-10,1.159e-05
_lsu_io_out_bits_snpc_6__MUX4X1P4H7L_B_Y_OAI2BB1X0P5H7L_A1N_B0_OAI211X0P7H7L_Y_B0_NAND2X0P5H7L_Y_B_NOR4X0P5H7L_Y_D_NAND4X0P5H7L_Y_B_AOI22X0P5H7L_Y,1.2,1.159e-05,0.000e+00,8.107e-10,1.159e-05
_lsu_io_out_bits_snpc_30__MUX4X1P4H7L_B_Y_OAI211X0P7H7L_A0_B0_OAI211X0P7H7L_Y_A0_OAI31X0P5H7L_Y_A1_NAND4X0P5H7L_Y_B_AOI22X0P5H7L_Y,1.2,1.159e-05,0.000e+00,8.116e-10,1.159e-05
_exu_io_out_bits_CSRReadData_30__AOI211X0P5H7L_A1_Y_AOI31X0P5H7L_B0_A2_AOI221X1P4H7L_Y_A1_OAI211X0P7H7L_Y,1.2,1.159e-05,0.000e+00,5.313e-10,1.159e-05
_lsu_io_out_bits_snpc_15__MUX4X1P4H7L_B_Y_OAI211X0P7H7L_A1_B0_OAI211X1P4H7L_Y_A1_OAI31X0P5H7L_Y_A2_NAND4X0P5H7L_Y_A_AND4X0P5H7L_Y_D_AOI22X0P5H7L_Y,1.2,1.158e-05,0.000e+00,8.023e-10,1.159e-05
_lsu_io_out_bits_snpc_5__MUX4X1P4H7L_B_Y_OAI2BB1X0P5H7L_A1N_B0_OAI211X0P7H7L_Y_B0_NAND2X0P5H7L_Y_B_NOR4X0P5H7L_Y_D_NAND4X0P5H7L_Y_B_AOI22X0P5H7L_Y,1.2,1.158e-05,0.000e+00,8.107e-10,1.159e-05
_lsu_io_out_bits_snpc_6__MUX4X1P4H7L_B_Y_OAI2BB1X0P5H7L_A1N_B0_OAI211X0P7H7L_Y_B0_NAND2X0P5H7L_Y_B_NOR4X0P5H7L_Y_C_NAND4X0P5H7L_Y_D_AOI22X0P5H7L_Y,1.2,1.158e-05,0.000e+00,8.107e-10,1.158e-05
_lsu_io_out_bits_snpc_20__MUX4X1P4H7L_B_Y_OAI2BB1X0P5H7L_A1N_B0_OAI211X0P7H7L_Y_B0_NAND2X0P5H7L_Y_B_NOR4X0P5H7L_Y_C_NAND4X0P5H7L_Y_D_AOI22X0P5H7L_Y,1.2,1.158e-05,0.000e+00,8.111e-10,1.158e-05
_lsu_io_out_bits_snpc_6__MUX4X1P4H7L_B_Y_OAI2BB1X0P5H7L_A1N_B0_OAI211X0P7H7L_Y_B0_NAND2X0P5H7L_Y_B_NOR4X0P5H7L_Y_C_NAND4X0P5H7L_Y_C_AOI22X0P5H7L_Y,1.2,1.158e-05,0.000e+00,8.107e-10,1.158e-05
_lsu_io_out_bits_snpc_5__MUX4X1P4H7L_B_Y_OAI2BB1X0P5H7L_A1N_B0_OAI211X0P7H7L_Y_B0_NAND2X0P5H7L_Y_B_NOR4X0P5H7L_Y_A_NAND4X0P5H7L_Y_A_AOI22X0P5H7L_Y,1.2,1.158e-05,0.000e+00,8.107e-10,1.158e-05
_lsu_io_out_bits_snpc_16__MUX4X1P4H7L_B_Y_OAI2BB1X0P5H7L_A1N_B0_OAI211X0P7H7L_Y_B0_NAND2X0P5H7L_Y_B_NOR4X0P5H7L_Y_D_NAND4X0P5H7L_Y_B_AOI22X0P5H7L_Y,1.2,1.158e-05,0.000e+00,8.111e-10,1.158e-05
_lsu_io_out_bits_snpc_21__MUX4X1P4H7L_B_Y_OAI2BB1X0P5H7L_A1N_B0_OAI211X0P7H7L_Y_B0_NAND2X0P5H7L_Y_B_NOR4X0P5H7L_Y_D_NAND4X0P5H7L_Y_D_AOI22X0P5H7L_Y,1.2,1.158e-05,0.000e+00,8.111e-10,1.158e-05
icache.data_3_3_12__AOI22X0P5H7L_A0_Y_NAND4X0P5H7L_A_Y_OAI21X0P5H7L_A0,1.2,1.158e-05,0.000e+00,7.832e-10,1.158e-05
_lsu_io_out_bits_snpc_20__MUX4X1P4H7L_B_Y_OAI2BB1X0P5H7L_A1N_B0_OAI211X0P7H7L_Y_B0_NAND2X0P5H7L_Y_B_NOR4X0P5H7L_Y_A_NAND4X0P5H7L_Y_D_AOI22X0P5H7L_Y,1.2,1.158e-05,0.000e+00,8.111e-10,1.158e-05
_lsu_io_out_bits_snpc_18__MUX4X1P4H7L_B_Y_OAI2BB1X0P5H7L_A1N_B0_OAI211X0P7H7L_Y_B0_NAND2X0P5H7L_Y_B_NOR4X0P5H7L_Y_D_NAND4X0P5H7L_Y_D_AOI22X0P5H7L_Y,1.2,1.158e-05,0.000e+00,8.111e-10,1.158e-05
_lsu_io_out_bits_snpc_30__MUX4X1P4H7L_B_Y_OAI2BB1X0P5H7L_A1N_B0_OAI211X0P7H7L_Y_B0_NAND2X0P5H7L_Y_B_NOR4X0P5H7L_Y_A_NAND4X0P5H7L_Y_C_AOI22X0P5H7L_Y,1.2,1.158e-05,0.000e+00,8.116e-10,1.158e-05
_lsu_io_out_bits_snpc_21__MUX4X1P4H7L_B_Y_OAI2BB1X0P5H7L_A1N_B0_OAI211X0P7H7L_Y_B0_NAND2X0P5H7L_Y_B_NOR4X0P5H7L_Y_B_NAND3X0P5H7L_Y_C_AOI22X0P5H7L_Y,1.2,1.158e-05,0.000e+00,8.111e-10,1.158e-05
