Instance Name,Nominal Voltage,Internal Power,Switch Power,Leakage Power,Total Power
_lsu_io_out_bits_snpc_6__MUX4X1P4H7L_B_Y_OAI211X1P4H7L_A1_B0_NAND3X0P5H7L_Y_B_OAI31X0P5H7L_Y,1.2,3.176e-05,0.000e+00,6.741e-10,3.176e-05
jal_btb.tag_5_0_11__AOI22X0P5H7L_A0_Y_NAND4X0P5H7L_B_Y_NOR2X0P5H7L_A_Y_XNOR2X0P5H7L_B_A_OAI21X1H7L_A0_A1_XNOR2X0P5H7L_A,1.2,3.173e-05,0.000e+00,3.231e-09,3.173e-05
_exu_io_out_bits_CSRReadData_17__OAI211X1P4H7L_Y,1.2,3.172e-05,0.000e+00,6.927e-10,3.172e-05
_exu_io_out_bits_CSRReadData_6__OAI211X1P4H7L_Y,1.2,3.172e-05,0.000e+00,6.927e-10,3.172e-05
jal_btb.tag_8_0_9__AOI22X0P5H7L_A0_Y_NAND4X0P5H7L_A_Y_NOR2X0P5H7L_A_Y_XNOR2X0P5H7L_B_Y_NAND4X0P5H7L_B,1.2,3.168e-05,0.000e+00,2.377e-10,3.168e-05
_lsu_io_out_bits_snpc_3__MUX4X1P4H7L_B_Y_OAI211X1P4H7L_A1_B0_NAND3X0P5H7L_Y_B_OAI31X0P5H7L_Y,1.2,3.167e-05,0.000e+00,6.741e-10,3.167e-05
icache.tag_4_19__AOI22X0P5H7L_A0_Y_NAND4X0P5H7L_A,1.2,3.161e-05,0.000e+00,2.706e-10,3.161e-05
icache.tag_9_7__AOI22X0P5H7L_A0_Y_NAND4X0P5H7L_A,1.2,3.161e-05,0.000e+00,2.706e-10,3.161e-05
icache.tag_6_1__AOI22X0P5H7L_B1_Y_NAND4X0P5H7L_A,1.2,3.159e-05,0.000e+00,2.706e-10,3.159e-05
icache.tag_8_18__AOI22X0P5H7L_B1_Y_NAND4X0P5H7L_A,1.2,3.156e-05,0.000e+00,2.706e-10,3.156e-05
BitsReg_1_pred_target_23__OAI22X0P5H7L_A1_Y_AOI21X0P5H7L_A1_Y_MUX2X0P5H7L_B_A_AOI211X0P5H7L_Y_B0_XOR2X0P5H7L_Y_B_XNOR2X0P5H7L_Y_A_OAI21X0P5H7L_A1,1.2,3.154e-05,0.000e+00,7.129e-10,3.154e-05
btb.tag_6_0_16__AOI22X0P5H7L_B1_Y_NAND4X0P5H7L_C_Y_OR3X1H7L_B,1.2,3.154e-05,0.000e+00,1.585e-09,3.154e-05
_lsu_io_out_bits_snpc_7__MUX4X1P4H7L_B_Y_OAI211X1P4H7L_A1_B0_NAND3X0P5H7L_Y_B_OAI31X0P5H7L_Y,1.2,3.154e-05,0.000e+00,6.741e-10,3.154e-05
_lsu_io_out_bits_snpc_12__MUX4X1P4H7L_B_Y_OAI211X1P4H7L_A1_B0_NAND3X0P5H7L_Y_B_OAI31X0P5H7L_Y,1.2,3.153e-05,0.000e+00,6.741e-10,3.153e-05
io_debug_pc[12]_reg_p_D_OAI22X1P4H7L_Y_A0_XNOR2X0P5H7L_A_Y_NAND4X0P5H7L_A,1.2,3.148e-05,0.000e+00,2.353e-10,3.148e-05
ras.count_2__reg_p_D_OAOI211X0P5H7L_Y,1.2,3.142e-05,0.000e+00,6.747e-10,3.142e-05
_lsu_io_out_bits_snpc_4__MUX4X1P4H7L_B_Y_OAI211X1P4H7L_A1_B0_NAND3X0P5H7L_Y_B_OAI31X0P5H7L_Y,1.2,3.137e-05,0.000e+00,6.741e-10,3.137e-05
lsu.WriteData_22__reg_p_D_NOR3X0P5H7L_Y_C_AOI221X0P5H7L_Y,1.2,3.137e-05,0.000e+00,7.946e-10,3.137e-05
lsu.WriteData_20__reg_p_D_NOR3X0P5H7L_Y_C_AOI221X0P5H7L_Y,1.2,3.137e-05,0.000e+00,7.946e-10,3.137e-05
lsu.WriteData_23__reg_p_D_NOR3X0P5H7L_Y_C_AOI221X0P5H7L_Y,1.2,3.137e-05,0.000e+00,7.946e-10,3.137e-05
lsu.WriteData_16__reg_p_D_NOR3X0P5H7L_Y_C_AOI221X0P5H7L_Y,1.2,3.137e-05,0.000e+00,7.946e-10,3.137e-05
lsu.WriteData_18__reg_p_D_NOR3X0P5H7L_Y_C_AOI221X0P5H7L_Y,1.2,3.137e-05,0.000e+00,7.946e-10,3.137e-05
_exu_io_out_bits_CSRReadData_11__OAI211X1P4H7L_Y_A1_NAND2X0P5H7L_A_Y_OAI211X1P4H7L_C0,1.2,3.135e-05,0.000e+00,6.463e-10,3.135e-05
_exu_io_out_bits_CSRReadData_14__OAI211X1P4H7L_Y_A1_NAND2X0P5H7L_A_Y_OAI211X1P4H7L_C0,1.2,3.135e-05,0.000e+00,6.463e-10,3.135e-05
btb.target_1_0_26__AOI32X0P5H7L_B1_Y_NAND4X0P5H7L_A,1.2,3.133e-05,0.000e+00,2.707e-10,3.133e-05
lsu.WriteData_21__reg_p_D_NOR3X0P5H7L_Y_C_AOI221X0P5H7L_Y,1.2,3.132e-05,0.000e+00,7.944e-10,3.132e-05
lsu.WriteData_19__reg_p_D_NOR3X0P5H7L_Y_C_AOI221X0P5H7L_Y,1.2,3.132e-05,0.000e+00,7.944e-10,3.132e-05
icache.tag_4_18__AOI22X0P5H7L_A0_Y_NAND4X0P5H7L_A,1.2,3.132e-05,0.000e+00,2.706e-10,3.132e-05
icache.tag_1_18__AOI22X0P5H7L_B1_Y_NAND4X0P5H7L_A,1.2,3.131e-05,0.000e+00,2.706e-10,3.131e-05
_lsu_io_out_bits_snpc_2__MUX4X1P4H7L_B_Y_OAI211X1P4H7L_A1_B0_NAND3X0P5H7L_Y_B_OAI31X0P5H7L_Y,1.2,3.131e-05,0.000e+00,6.741e-10,3.131e-05
icache.tag_0_7__AOI22X0P5H7L_A0_Y_NAND4X0P5H7L_A,1.2,3.131e-05,0.000e+00,2.706e-10,3.131e-05
icache.tag_8_1__AOI22X0P5H7L_A0_Y_NAND4X0P5H7L_C,1.2,3.131e-05,0.000e+00,2.706e-10,3.131e-05
icache.tag_0_1__AOI22X0P5H7L_A0_Y_NAND4X0P5H7L_A,1.2,3.131e-05,0.000e+00,2.706e-10,3.131e-05
icache.tag_6_7__AOI22X0P5H7L_B1_Y_NAND4X0P5H7L_A,1.2,3.129e-05,0.000e+00,2.706e-10,3.129e-05
_idu_io_out_bits_BranchA_23__NAND2X0P5H7L_A,1.2,3.126e-05,0.000e+00,5.689e-10,3.126e-05
lsu.WriteData_17__reg_p_D_NOR3X0P5H7L_Y_C_AOI221X0P5H7L_Y,1.2,3.126e-05,0.000e+00,7.942e-10,3.126e-05
btb.target_8_0_8__AOI222X0P5H7L_A0,1.2,3.125e-05,0.000e+00,1.107e-09,3.125e-05
btb.target_2_0_26__AOI32X0P5H7L_B1_Y_NAND4X0P5H7L_A,1.2,3.125e-05,0.000e+00,2.707e-10,3.125e-05
BitsReg_1_pred_target_1__MUX2X0P5H7L_B_Y_XOR2X0P5H7L_A,1.2,3.125e-05,0.000e+00,3.134e-09,3.125e-05
jal_btb.tag_5_0_2__AOI22X0P5H7L_B1_Y_NAND4X0P5H7L_A_Y_NOR2X0P5H7L_A_Y_XOR2X0P5H7L_B_Y_NAND3X0P5H7L_A,1.2,3.120e-05,0.000e+00,3.792e-10,3.120e-05
BitsReg_1_Immediate_4__NOR2X0P5H7L_A_Y_NOR3X0P5H7L_A_Y_NAND4X1P4H7L_D,1.2,3.115e-05,0.000e+00,2.813e-10,3.116e-05
BitsReg_1_pred_target_30__MUX2X0P5H7L_B_Y_NAND4BX0P5H7L_AN_D_NOR4X6H7L_Y_D_NAND4X1P4H7L_Y_B_NAND2X0P5H7L_Y_B_NOR3X0P5H7L_Y_C_OAI21X0P5H7L_A1_Y_AOI21X0P5H7L_A0,1.2,3.107e-05,0.000e+00,7.752e-10,3.107e-05
icache.tag_9_3__AOI22X0P5H7L_A0_Y_NAND4X0P5H7L_B,1.2,3.105e-05,0.000e+00,2.706e-10,3.105e-05
_lsu_io_out_bits_snpc_28__MUX4X1P4H7L_B_Y_OAI211X0P7H7L_A1_B0_NAND3X0P5H7L_Y_B_OAI31X0P5H7L_Y,1.2,3.104e-05,0.000e+00,6.741e-10,3.105e-05
icache.tag_4_1__AOI22X0P5H7L_A0_Y_NAND4X0P5H7L_C,1.2,3.104e-05,0.000e+00,2.706e-10,3.104e-05
_lsu_io_out_bits_snpc_25__MUX4X1P4H7L_B_Y_OAI211X1P4H7L_A1_B0_NAND3X0P5H7L_Y_B_OAI31X0P5H7L_Y,1.2,3.103e-05,0.000e+00,6.741e-10,3.103e-05
icache.tag_2_19__AOI22X0P5H7L_A0_Y_NAND4X0P5H7L_B,1.2,3.103e-05,0.000e+00,2.706e-10,3.103e-05
lsu.WriteData_8__reg_p_D_NOR3X0P5H7L_Y_C_AOI221X0P5H7L_Y,1.2,3.102e-05,0.000e+00,7.898e-10,3.102e-05
icache.tag_4_3__AOI22X0P5H7L_A0_Y_NAND4X0P5H7L_A,1.2,3.101e-05,0.000e+00,2.706e-10,3.101e-05
icache.tag_5_3__AOI22X0P5H7L_A0_Y_NAND4X0P5H7L_A,1.2,3.099e-05,0.000e+00,2.706e-10,3.099e-05
icache.tag_2_3__AOI22X0P5H7L_A0_Y_NAND4X0P5H7L_A,1.2,3.099e-05,0.000e+00,2.706e-10,3.099e-05
BitsReg_1_Immediate_5__XNOR2X0P5H7L_A_Y_XNOR2X0P5H7L_A,1.2,3.098e-05,0.000e+00,3.191e-09,3.098e-05
pred_tag_target_11__OA211X1P4H7L_A0_B0_NAND3X1P4H7L_Y_C_OAI2XB1X0P5H7L_Y,1.2,3.098e-05,0.000e+00,1.578e-09,3.098e-05
icache.tag_5_18__AOI22X0P5H7L_A0_Y_NAND4X0P5H7L_C,1.2,3.094e-05,0.000e+00,2.706e-10,3.094e-05
_lsu_io_out_bits_snpc_16__MUX4X1P4H7L_B_Y_OAI211X1P4H7L_A1_B0_NAND3X0P5H7L_Y_B_OAI31X0P5H7L_Y,1.2,3.092e-05,0.000e+00,6.741e-10,3.092e-05
BitsReg_1_pred_target_30__MUX2X0P5H7L_B_Y_NAND4BX0P5H7L_AN_B_NOR4X6H7L_Y_B_OAI211X1P4H7L_Y_B0_OAI31X0P5H7L_Y_A2_OAI32X0P5H7L_Y_B0_AO31X0P5H7L_Y,1.2,3.091e-05,0.000e+00,1.435e-09,3.091e-05
BitsReg_1_ALU_A_31__MUX4X1P4H7L_D_Y_AOI21X0P5H7L_A1_Y_OAI211X0P7H7L_A1,1.2,3.089e-05,0.000e+00,5.714e-10,3.089e-05
_lsu_io_out_bits_snpc_18__MUX4X1P4H7L_B_Y_OAI211X1P4H7L_A1_B0_NAND3X0P5H7L_Y_B_OAI31X0P5H7L_Y,1.2,3.089e-05,0.000e+00,6.741e-10,3.089e-05
btb.target_0_0_17__AOI22X0P5H7L_B1_Y_NAND4X0P5H7L_A,1.2,3.087e-05,0.000e+00,2.706e-10,3.087e-05
icache.tag_4_7__AOI22X0P5H7L_A0_Y_NAND4X0P5H7L_A,1.2,3.086e-05,0.000e+00,2.706e-10,3.086e-05
_lsu_io_out_bits_snpc_11__MUX4X1P4H7L_B_Y_OAI211X1P4H7L_A1_B0_NAND3X0P5H7L_Y_B_OAI31X0P5H7L_Y,1.2,3.086e-05,0.000e+00,6.741e-10,3.086e-05
btb.target_4_0_17__AOI32X0P5H7L_B1_Y_NAND4X0P5H7L_A,1.2,3.085e-05,0.000e+00,2.706e-10,3.085e-05
_lsu_io_out_bits_snpc_26__MUX4X1P4H7L_B_Y_OAI211X1P4H7L_A1_B0_NAND3X0P5H7L_Y_B_OAI31X0P5H7L_Y,1.2,3.085e-05,0.000e+00,6.741e-10,3.085e-05
_lsu_io_out_bits_snpc_30__MUX4X1P4H7L_B_Y_OAI211X1P4H7L_A1_B0_NAND3X0P5H7L_Y_B_OAI31X0P5H7L_Y,1.2,3.082e-05,0.000e+00,6.741e-10,3.082e-05
BitsReg_1_pred_target_30__MUX2X0P5H7L_B_Y_NAND4BX0P5H7L_AN_C_NOR4X6H7L_Y_D_AOAI211X1H7L_Y_C0_MUX2X0P5H7L_Y_S0_XNOR2X0P5H7L_Y_A_OAI211X1P4H7L_Y_B0_AOAI211X0P5H7L_Y,1.2,3.082e-05,0.000e+00,6.899e-10,3.082e-05
exu.CSRUnit.Mepc.RegMepc_30__reg_p_D_AOI21X0P5H7L_Y_A0_OAI211X1P4H7L_Y,1.2,3.082e-05,0.000e+00,6.562e-10,3.082e-05
jal_btb.tag_5_0_20__AOI22X0P5H7L_B1_Y_NAND4X0P5H7L_A_Y_XNOR2X0P5H7L_B_Y_NAND4X0P5H7L_A,1.2,3.080e-05,0.000e+00,2.308e-10,3.080e-05
jal_btb.valid_4_0_reg_p_D_AOI2BB1X0P5H7L_Y_A1N_NOR2X0P5H7L_Y,1.2,3.079e-05,0.000e+00,6.038e-10,3.079e-05
jal_btb.valid_8_0_reg_p_D_AOI2BB1X0P5H7L_Y_A1N_NOR2X0P5H7L_Y,1.2,3.079e-05,0.000e+00,6.038e-10,3.079e-05
jal_btb.valid_0_0_reg_p_D_AOI2BB1X0P5H7L_Y_A1N_NOR2X0P5H7L_Y,1.2,3.079e-05,0.000e+00,6.038e-10,3.079e-05
_lsu_io_out_bits_snpc_14__MUX4X1P4H7L_B_Y_OAI211X1P4H7L_A1_B0_NAND3X0P5H7L_Y_B_OAI31X0P5H7L_Y,1.2,3.077e-05,0.000e+00,6.741e-10,3.077e-05
io_perf_icache_hit_NOR2X0P5H7L_Y_B_NAND3X0P5H7L_Y,1.2,3.066e-05,0.000e+00,2.912e-10,3.066e-05
BitsReg_1_pred_target_8__AOI21X0P5H7L_A1_Y_NOR2X0P5H7L_A_Y_NAND2X0P5H7L_B_A_OAI211X1P4H7L_Y_B0_OAI2BB1X0P5H7L_Y,1.2,3.064e-05,0.000e+00,1.154e-09,3.065e-05
_lsu_io_out_bits_snpc_21__MUX4X1P4H7L_B_Y_OAI211X1P4H7L_A1_B0_NAND3X0P5H7L_Y_B_OAI31X0P5H7L_Y,1.2,3.064e-05,0.000e+00,6.741e-10,3.064e-05
jal_btb.valid_10_0_reg_p_D_AOI2BB1X0P5H7L_Y_A1N_NOR2X0P5H7L_Y,1.2,3.064e-05,0.000e+00,6.038e-10,3.064e-05
jal_btb.valid_9_0_reg_p_D_AOI2BB1X0P5H7L_Y_A1N_NOR2X0P5H7L_Y,1.2,3.064e-05,0.000e+00,6.038e-10,3.064e-05
jal_btb.valid_6_0_reg_p_D_AOI2BB1X0P5H7L_Y_A1N_NOR2X0P5H7L_Y,1.2,3.063e-05,0.000e+00,6.038e-10,3.063e-05
jal_btb.valid_5_0_reg_p_D_AOI2BB1X0P5H7L_Y_A1N_NOR2X0P5H7L_Y,1.2,3.063e-05,0.000e+00,6.038e-10,3.063e-05
_lsu_io_out_bits_snpc_17__MUX4X1P4H7L_B_Y_OAI211X1P4H7L_A1_B0_NAND3X0P5H7L_Y_B_OAI31X0P5H7L_Y,1.2,3.062e-05,0.000e+00,6.741e-10,3.062e-05
_lsu_io_out_bits_snpc_24__MUX4X1P4H7L_B_Y_OAI211X1P4H7L_A1_B0_NAND3X0P5H7L_Y_B_OAI31X0P5H7L_Y,1.2,3.061e-05,0.000e+00,6.741e-10,3.061e-05
btb.tag_4_0_7__AOI22X0P5H7L_A0_Y_NAND4X0P5H7L_B_Y_XNOR2X0P5H7L_B_Y_NAND4X0P5H7L_C,1.2,3.061e-05,0.000e+00,2.309e-10,3.061e-05
_lsu_io_out_bits_snpc_29__MUX4X1P4H7L_B_Y_OAI211X1P4H7L_A1_B0_NAND3X0P5H7L_Y_B_OAI31X0P5H7L_Y,1.2,3.057e-05,0.000e+00,6.741e-10,3.057e-05
_idu_io_out_bits_BranchA_31__AOAI211X0P5H7L_Y_A1_AOAI211X0P5H7L_Y_B0_AOI211X0P5H7L_Y,1.2,3.053e-05,0.000e+00,1.017e-09,3.053e-05
exu.CSRUnit.Mcycle.counter_56__reg_p_D_AOI2BB1X0P5H7L_Y_A1N_OAI32X0P5H7L_Y,1.2,3.053e-05,0.000e+00,8.063e-10,3.053e-05
BitsReg_1_pred_target_30__MUX2X0P5H7L_B_Y_NAND4BX0P5H7L_AN_B_NOR4X6H7L_Y_D_AO221X0P7H7L_Y_A1_OAI22X0P5H7L_Y_B0_XOR2X0P5H7L_Y,1.2,3.046e-05,0.000e+00,3.120e-09,3.046e-05
btb.target_8_0_4__AOI22X0P5H7L_A0_Y_NAND4X0P5H7L_A_Y_OAI21X0P5H7L_A0_Y_AOAI211X0P5H7L_A0_C0_NOR4X0P5H7L_Y_D_AOI211X0P5H7L_Y,1.2,3.043e-05,0.000e+00,7.003e-10,3.043e-05
_lsu_io_out_bits_snpc_1__MUX4X1P4H7L_B_Y_OAI211X1P4H7L_A1_B0_NAND3X0P5H7L_Y_B_OAI31X0P5H7L_Y,1.2,3.041e-05,0.000e+00,6.741e-10,3.041e-05
BitsReg_1_ALU_A_31__MUX4X1P4H7L_D_Y_AOI21X0P5H7L_A1_Y_OAI21X0P5H7L_A1_B0_OAI211X1H7L_Y,1.2,3.038e-05,0.000e+00,6.284e-10,3.038e-05
_idu_io_out_bits_BranchA_23__AOAI211X0P5H7L_Y_A1_AOAI211X0P5H7L_Y_B0_AOI211X0P5H7L_Y,1.2,3.035e-05,0.000e+00,1.017e-09,3.035e-05
btb.target_1_0_8__AOI21X0P5H7L_A0_Y_OAI211X1P4H7L_A1,1.2,3.033e-05,0.000e+00,6.155e-10,3.034e-05
BitsReg_1_Immediate_8__XNOR2X0P5H7L_A_Y_XNOR2X0P5H7L_A,1.2,3.028e-05,0.000e+00,3.145e-09,3.029e-05
_idu_io_out_bits_BranchA_8__AOAI211X0P5H7L_Y_A1_AOAI211X0P5H7L_Y_B0_AOI211X0P5H7L_Y,1.2,3.020e-05,0.000e+00,1.005e-09,3.020e-05
_idu_io_out_bits_BranchA_6__AOAI211X0P5H7L_Y_A1_AOAI211X0P5H7L_Y_B0_AOI211X0P5H7L_Y,1.2,3.015e-05,0.000e+00,9.980e-10,3.016e-05
BitsReg_1_pred_target_1__MUX2X0P5H7L_B_Y_XOR2X0P5H7L_A_B_AOI211X0P5H7L_Y_A1_XNOR2X0P5H7L_Y_A_NAND2X0P5H7L_Y_A_OAI211X1P4H7L_B0_A0_OAOI211X4H7L_B0_Y_AOAI211X4H7L_B0,1.2,3.010e-05,0.000e+00,2.046e-09,3.011e-05
_lsu_io_out_bits_snpc_5__MUX4X1P4H7L_B_Y_AOI21X0P5H7L_A1_B0_AOI211X0P5H7L_Y,1.2,3.004e-05,0.000e+00,1.001e-09,3.004e-05
_idu_io_out_bits_BranchA_14__AOAI211X0P5H7L_Y_A1_AOAI211X0P5H7L_Y_B0_AOI211X0P5H7L_Y,1.2,3.003e-05,0.000e+00,1.019e-09,3.004e-05
btb.tag_2_0_1__AOI22X0P5H7L_A0_Y_NAND4X0P5H7L_B_Y_OR3X1H7L_B,1.2,3.000e-05,0.000e+00,1.585e-09,3.000e-05
BitsReg_1_Immediate_6__XOR2X0P5H7L_A_Y_XNOR2X0P5H7L_B,1.2,2.999e-05,0.000e+00,3.090e-09,2.999e-05
icache.tag_9_13__AOI22X0P5H7L_A0_Y_NAND4X0P5H7L_C,1.2,2.995e-05,0.000e+00,2.713e-10,2.995e-05
icache.tag_3_4__AOI22X0P5H7L_A0_Y_NAND4X0P5H7L_B,1.2,2.993e-05,0.000e+00,2.713e-10,2.993e-05
BitsReg_1_ALU_B_3__NAND2X0P5H7L_A_Y_OAI21X0P5H7L_B0_Y_AOI32X0P5H7L_B1_Y_OA31X1H7L_B0_A1_AOI2XB1X0P7H7L_A1N_Y_AO21X4H7L_B0,1.2,2.992e-05,0.000e+00,3.125e-09,2.993e-05
icache.tag_8_8__AOI22X0P5H7L_A0_Y_NAND4X0P5H7L_A,1.2,2.992e-05,0.000e+00,2.713e-10,2.992e-05
icache.tag_24_9__AOI22X0P5H7L_A0_Y_NAND4X0P5H7L_A,1.2,2.991e-05,0.000e+00,2.713e-10,2.991e-05
BitsReg_1_pred_target_1__MUX2X0P5H7L_B_Y_XOR2X0P5H7L_A_B_AOI211X0P5H7L_Y,1.2,2.991e-05,0.000e+00,6.908e-10,2.991e-05
icache.tag_0_15__AOI22X0P5H7L_B1_Y_NAND4X0P5H7L_B,1.2,2.989e-05,0.000e+00,2.713e-10,2.989e-05
btb.target_8_0_1__AOI22X0P5H7L_A0_Y_NAND4X0P5H7L_A,1.2,2.976e-05,0.000e+00,2.712e-10,2.976e-05
BitsReg_1_pred_target_11__AO21X1H7L_A1_Y_NAND2BX0P5H7L_B_Y_NAND4X0P5H7L_C_D_OAI21X0P5H7L_A0_B0_OAI211X0P7H7L_Y,1.2,2.969e-05,0.000e+00,5.555e-10,2.969e-05
btb.target_0_0_25__AOI22X0P5H7L_A0_Y_NAND4X0P5H7L_A,1.2,2.969e-05,0.000e+00,2.712e-10,2.969e-05
icache.tag_0_14__AOI22X0P5H7L_A0_Y_NAND4X0P5H7L_A,1.2,2.968e-05,0.000e+00,2.713e-10,2.968e-05
icache.tag_6_11__AOI22X0P5H7L_B1_Y_NAND4X0P5H7L_A,1.2,2.968e-05,0.000e+00,2.713e-10,2.968e-05
icache.tag_5_8__AOI22X0P5H7L_A0_Y_NAND4X0P5H7L_A,1.2,2.967e-05,0.000e+00,2.713e-10,2.967e-05
icache.tag_2_20__AOI22X0P5H7L_A0_Y_NAND4X0P5H7L_A,1.2,2.966e-05,0.000e+00,2.713e-10,2.966e-05
icache.tag_7_4__AOI22X0P5H7L_B1_Y_NAND4X0P5H7L_C,1.2,2.966e-05,0.000e+00,2.713e-10,2.966e-05
icache.tag_2_16__AOI22X0P5H7L_A0_Y_NAND4X0P5H7L_A,1.2,2.966e-05,0.000e+00,2.713e-10,2.966e-05
icache.tag_9_6__AOI22X0P5H7L_A0_Y_NAND4X0P5H7L_A,1.2,2.963e-05,0.000e+00,2.713e-10,2.963e-05
icache.tag_8_12__AOI22X0P5H7L_A0_Y_NAND4X0P5H7L_C,1.2,2.963e-05,0.000e+00,2.713e-10,2.963e-05
io_debug_mtrace_rdata[13]_reg_p_D_NOR2X0P5H7L_Y_A_AOI221X0P5H7L_Y,1.2,2.954e-05,0.000e+00,7.699e-10,2.954e-05
io_debug_mtrace_rdata[12]_reg_p_D_NOR2X0P5H7L_Y_A_AOI221X0P5H7L_Y,1.2,2.954e-05,0.000e+00,7.699e-10,2.954e-05
io_debug_mtrace_rdata[14]_reg_p_D_NOR2X0P5H7L_Y_A_AOI221X0P5H7L_Y,1.2,2.954e-05,0.000e+00,7.699e-10,2.954e-05
io_debug_mtrace_rdata[10]_reg_p_D_NOR2X0P5H7L_Y_A_AOI221X0P5H7L_Y,1.2,2.954e-05,0.000e+00,7.699e-10,2.954e-05
io_debug_mtrace_rdata[8]_reg_p_D_NOR2X0P5H7L_Y_A_AOI221X0P5H7L_Y,1.2,2.954e-05,0.000e+00,7.699e-10,2.954e-05
io_debug_mtrace_rdata[9]_reg_p_D_NOR2X0P5H7L_Y_A_AOI221X0P5H7L_Y,1.2,2.954e-05,0.000e+00,7.699e-10,2.954e-05
icache.tag_6_13__AOI22X0P5H7L_B1_Y_NAND4X0P5H7L_B,1.2,2.947e-05,0.000e+00,2.713e-10,2.947e-05
icache.tag_7_16__AOI22X0P5H7L_A0_Y_NAND4X0P5H7L_B,1.2,2.946e-05,0.000e+00,2.713e-10,2.946e-05
_idu_io_out_bits_BranchA_14__NAND2X0P5H7L_A,1.2,2.945e-05,0.000e+00,5.689e-10,2.945e-05
icache.tag_3_9__AOI22X0P5H7L_A0_Y_NAND4X0P5H7L_B,1.2,2.945e-05,0.000e+00,2.713e-10,2.945e-05
icache.tag_3_15__AOI22X0P5H7L_A0_Y_NAND4X0P5H7L_A,1.2,2.944e-05,0.000e+00,2.713e-10,2.944e-05
icache.tag_6_14__AOI22X0P5H7L_B1_Y_NAND4X0P5H7L_C,1.2,2.944e-05,0.000e+00,2.713e-10,2.944e-05
icache.tag_12_11__AOI22X0P5H7L_A0_Y_NAND4X0P5H7L_A,1.2,2.943e-05,0.000e+00,2.713e-10,2.943e-05
icache.tag_8_11__AOI22X0P5H7L_A0_Y_NAND4X0P5H7L_A,1.2,2.943e-05,0.000e+00,2.713e-10,2.943e-05
icache.tag_7_9__AOI22X0P5H7L_B1_Y_NAND4X0P5H7L_A,1.2,2.943e-05,0.000e+00,2.713e-10,2.943e-05
icache.tag_3_16__AOI22X0P5H7L_B1_Y_NAND4X0P5H7L_A,1.2,2.943e-05,0.000e+00,2.713e-10,2.943e-05
icache.tag_3_14__AOI22X0P5H7L_A0_Y_NAND4X0P5H7L_B,1.2,2.943e-05,0.000e+00,2.713e-10,2.943e-05
icache.tag_9_20__AOI22X0P5H7L_A0_Y_NAND4X0P5H7L_A,1.2,2.942e-05,0.000e+00,2.713e-10,2.942e-05
icache.tag_8_13__AOI22X0P5H7L_A0_Y_NAND4X0P5H7L_C,1.2,2.941e-05,0.000e+00,2.713e-10,2.941e-05
icache.tag_1_20__AOI22X0P5H7L_B1_Y_NAND4X0P5H7L_B,1.2,2.941e-05,0.000e+00,2.713e-10,2.941e-05
icache.tag_7_15__AOI22X0P5H7L_A0_Y_NAND4X0P5H7L_B,1.2,2.941e-05,0.000e+00,2.713e-10,2.941e-05
icache.tag_9_22__AOI22X0P5H7L_B1_Y_NAND4X0P5H7L_A,1.2,2.938e-05,0.000e+00,2.713e-10,2.938e-05
btb.target_8_0_27__AOI22X0P5H7L_A0_Y_NAND4X0P5H7L_A,1.2,2.938e-05,0.000e+00,2.709e-10,2.938e-05
icache.tag_1_6__AOI22X0P5H7L_B1_Y_NAND4X0P5H7L_B,1.2,2.938e-05,0.000e+00,2.713e-10,2.938e-05
icache.tag_0_17__AOI22X0P5H7L_A0_Y_NAND4X0P5H7L_A,1.2,2.938e-05,0.000e+00,2.713e-10,2.938e-05
_idu_io_out_bits_ExceptionValid_NAND3BX0P5H7L_Y,1.2,2.928e-05,0.000e+00,1.057e-09,2.928e-05
icache.tag_5_11__AOI22X0P5H7L_A0_Y_NAND4X0P5H7L_A,1.2,2.919e-05,0.000e+00,2.713e-10,2.919e-05
icache.tag_5_16__AOI22X0P5H7L_A0_Y_NAND4X0P5H7L_A,1.2,2.917e-05,0.000e+00,2.713e-10,2.918e-05
icache.tag_0_22__AOI22X0P5H7L_A0_Y_NAND4X0P5H7L_A,1.2,2.916e-05,0.000e+00,2.713e-10,2.917e-05
icache.tag_6_8__AOI22X0P5H7L_B1_Y_NAND4X0P5H7L_A,1.2,2.916e-05,0.000e+00,2.713e-10,2.916e-05
icache.tag_1_14__AOI22X0P5H7L_B1_Y_NAND4X0P5H7L_A,1.2,2.916e-05,0.000e+00,2.713e-10,2.916e-05
icache.tag_6_20__AOI22X0P5H7L_B1_Y_NAND4X0P5H7L_A,1.2,2.916e-05,0.000e+00,2.713e-10,2.916e-05
icache.tag_2_12__AOI22X0P5H7L_A0_Y_NAND4X0P5H7L_B,1.2,2.915e-05,0.000e+00,2.713e-10,2.915e-05
icache.tag_8_17__AOI22X0P5H7L_A0_Y_NAND4X0P5H7L_A,1.2,2.915e-05,0.000e+00,2.713e-10,2.915e-05
icache.tag_5_4__AOI22X0P5H7L_A0_Y_NAND4X0P5H7L_A,1.2,2.914e-05,0.000e+00,2.713e-10,2.914e-05
icache.tag_1_22__AOI22X0P5H7L_B1_Y_NAND4X0P5H7L_A,1.2,2.913e-05,0.000e+00,2.713e-10,2.913e-05
icache.tag_1_17__AOI22X0P5H7L_B1_Y_NAND4X0P5H7L_A,1.2,2.913e-05,0.000e+00,2.713e-10,2.913e-05
