commit,说明,仿真周期数,指令数,IPC,综合频率(MHz),综合面积(um^2),IFU取指,EXU完成,LSU读,LSU写,ALU指令,访存指令,CSR指令,分支指令,访存平均周期,IFU流水线阻塞,IFU_AXI等待,IFU_AR等待,IFU_R等待,IFU跳转冲刷,IFU空闲,EXU等LSU,LSU读延迟,LSU写延迟,LSU_AR等待,LSU_R等待,LSU_AW/W等待,LSU_B等待,ICache命中,ICache缺失,AMAT
ed50c74d3,补丁,3296141,403605,0.1224,450,80776.640000,570276,570276,66914,53877,303071,120791,521,145893,11.07,1641159,1084702,115516,398910,92799,570280,1216572,11.25,8.61,133828,551897,107754,302302,558606,11674,1.9
