分支BTB组数,分支BTB相联度,jalBTB组数,jalBTB相联度,RAS深度,算法,总分支,正确,误预测,准确率(%),分支总数,分支正确,分支准确率(%),jal总数,jal正确,jal准确率(%),call总数,call正确,call准确率(%),ret总数,ret正确,ret准确率(%),jalr总数,jalr正确,jalr准确率(%)
64,4,64,4,32,BTFN+SplitJal+RAS,60920501,52119355,8801146,85.55,53213763,44732523,84.06,4067756,4067701,100.00,1499779,1499698,99.99,1819479,1819433,100.00,319724,0,0.00
64,4,64,4,8,BTFN+SplitJal+RAS,60920501,52119355,8801146,85.55,53213763,44732523,84.06,4067756,4067701,100.00,1499779,1499698,99.99,1819479,1819433,100.00,319724,0,0.00
64,4,64,4,16,BTFN+SplitJal+RAS,60920501,52119355,8801146,85.55,53213763,44732523,84.06,4067756,4067701,100.00,1499779,1499698,99.99,1819479,1819433,100.00,319724,0,0.00
64,4,64,4,4,BTFN+SplitJal+RAS,60920501,52114346,8806155,85.54,53213763,44732523,84.06,4067756,4067701,100.00,1499779,1499698,99.99,1819479,1814424,99.72,319724,0,0.00
32,4,64,4,32,BTFN+SplitJal+RAS,60920501,52105446,8815055,85.53,53213763,44718614,84.04,4067756,4067701,100.00,1499779,1499698,99.99,1819479,1819433,100.00,319724,0,0.00
32,4,64,4,16,BTFN+SplitJal+RAS,60920501,52105446,8815055,85.53,53213763,44718614,84.04,4067756,4067701,100.00,1499779,1499698,99.99,1819479,1819433,100.00,319724,0,0.00
32,4,64,4,8,BTFN+SplitJal+RAS,60920501,52105446,8815055,85.53,53213763,44718614,84.04,4067756,4067701,100.00,1499779,1499698,99.99,1819479,1819433,100.00,319724,0,0.00
64,4,64,2,8,BTFN+SplitJal+RAS,60920501,52101855,8818646,85.52,53213763,44732523,84.06,4067756,4063703,99.90,1499779,1489201,99.29,1819479,1816428,99.83,319724,0,0.00
64,4,64,2,32,BTFN+SplitJal+RAS,60920501,52101855,8818646,85.52,53213763,44732523,84.06,4067756,4063703,99.90,1499779,1489201,99.29,1819479,1816428,99.83,319724,0,0.00
64,4,64,2,16,BTFN+SplitJal+RAS,60920501,52101855,8818646,85.52,53213763,44732523,84.06,4067756,4063703,99.90,1499779,1489201,99.29,1819479,1816428,99.83,319724,0,0.00
32,4,64,4,4,BTFN+SplitJal+RAS,60920501,52100437,8820064,85.52,53213763,44718614,84.04,4067756,4067701,100.00,1499779,1499698,99.99,1819479,1814424,99.72,319724,0,0.00
64,4,32,4,16,BTFN+SplitJal+RAS,60920501,52098360,8822141,85.52,53213763,44732523,84.06,4067756,4061704,99.85,1499779,1487705,99.19,1819479,1816428,99.83,319724,0,0.00
64,4,32,4,32,BTFN+SplitJal+RAS,60920501,52098360,8822141,85.52,53213763,44732523,84.06,4067756,4061704,99.85,1499779,1487705,99.19,1819479,1816428,99.83,319724,0,0.00
64,4,32,4,8,BTFN+SplitJal+RAS,60920501,52098360,8822141,85.52,53213763,44732523,84.06,4067756,4061704,99.85,1499779,1487705,99.19,1819479,1816428,99.83,319724,0,0.00
64,4,64,2,4,BTFN+SplitJal+RAS,60920501,52096846,8823655,85.52,53213763,44732523,84.06,4067756,4063703,99.90,1499779,1489201,99.29,1819479,1811419,99.56,319724,0,0.00
64,2,64,4,32,BTFN+SplitJal+RAS,60920501,52093678,8826823,85.51,53213763,44706846,84.01,4067756,4067701,100.00,1499779,1499698,99.99,1819479,1819433,100.00,319724,0,0.00
64,2,64,4,8,BTFN+SplitJal+RAS,60920501,52093678,8826823,85.51,53213763,44706846,84.01,4067756,4067701,100.00,1499779,1499698,99.99,1819479,1819433,100.00,319724,0,0.00
64,2,64,4,16,BTFN+SplitJal+RAS,60920501,52093678,8826823,85.51,53213763,44706846,84.01,4067756,4067701,100.00,1499779,1499698,99.99,1819479,1819433,100.00,319724,0,0.00
64,4,32,4,4,BTFN+SplitJal+RAS,60920501,52093352,8827149,85.51,53213763,44732523,84.06,4067756,4061704,99.85,1499779,1487705,99.19,1819479,1811420,99.56,319724,0,0.00
64,2,64,4,4,BTFN+SplitJal+RAS,60920501,52088669,8831832,85.50,53213763,44706846,84.01,4067756,4067701,100.00,1499779,1499698,99.99,1819479,1814424,99.72,319724,0,0.00
32,4,64,2,16,BTFN+SplitJal+RAS,60920501,52087946,8832555,85.50,53213763,44718614,84.04,4067756,4063703,99.90,1499779,1489201,99.29,1819479,1816428,99.83,319724,0,0.00
32,4,64,2,32,BTFN+SplitJal+RAS,60920501,52087946,8832555,85.50,53213763,44718614,84.04,4067756,4063703,99.90,1499779,1489201,99.29,1819479,1816428,99.83,319724,0,0.00
32,4,64,2,8,BTFN+SplitJal+RAS,60920501,52087946,8832555,85.50,53213763,44718614,84.04,4067756,4063703,99.90,1499779,1489201,99.29,1819479,1816428,99.83,319724,0,0.00
32,4,32,4,16,BTFN+SplitJal+RAS,60920501,52084451,8836050,85.50,53213763,44718614,84.04,4067756,4061704,99.85,1499779,1487705,99.19,1819479,1816428,99.83,319724,0,0.00
32,4,32,4,8,BTFN+SplitJal+RAS,60920501,52084451,8836050,85.50,53213763,44718614,84.04,4067756,4061704,99.85,1499779,1487705,99.19,1819479,1816428,99.83,319724,0,0.00
32,4,32,4,32,BTFN+SplitJal+RAS,60920501,52084451,8836050,85.50,53213763,44718614,84.04,4067756,4061704,99.85,1499779,1487705,99.19,1819479,1816428,99.83,319724,0,0.00
32,4,64,2,4,BTFN+SplitJal+RAS,60920501,52082937,8837564,85.49,53213763,44718614,84.04,4067756,4063703,99.90,1499779,1489201,99.29,1819479,1811419,99.56,319724,0,0.00
32,4,32,4,4,BTFN+SplitJal+RAS,60920501,52079443,8841058,85.49,53213763,44718614,84.04,4067756,4061704,99.85,1499779,1487705,99.19,1819479,1811420,99.56,319724,0,0.00
64,2,64,2,8,BTFN+SplitJal+RAS,60920501,52076178,8844323,85.48,53213763,44706846,84.01,4067756,4063703,99.90,1499779,1489201,99.29,1819479,1816428,99.83,319724,0,0.00
64,2,64,2,32,BTFN+SplitJal+RAS,60920501,52076178,8844323,85.48,53213763,44706846,84.01,4067756,4063703,99.90,1499779,1489201,99.29,1819479,1816428,99.83,319724,0,0.00
64,2,64,2,16,BTFN+SplitJal+RAS,60920501,52076178,8844323,85.48,53213763,44706846,84.01,4067756,4063703,99.90,1499779,1489201,99.29,1819479,1816428,99.83,319724,0,0.00
64,2,32,4,16,BTFN+SplitJal+RAS,60920501,52072683,8847818,85.48,53213763,44706846,84.01,4067756,4061704,99.85,1499779,1487705,99.19,1819479,1816428,99.83,319724,0,0.00
64,2,32,4,8,BTFN+SplitJal+RAS,60920501,52072683,8847818,85.48,53213763,44706846,84.01,4067756,4061704,99.85,1499779,1487705,99.19,1819479,1816428,99.83,319724,0,0.00
64,2,32,4,32,BTFN+SplitJal+RAS,60920501,52072683,8847818,85.48,53213763,44706846,84.01,4067756,4061704,99.85,1499779,1487705,99.19,1819479,1816428,99.83,319724,0,0.00
64,2,64,2,4,BTFN+SplitJal+RAS,60920501,52071169,8849332,85.47,53213763,44706846,84.01,4067756,4063703,99.90,1499779,1489201,99.29,1819479,1811419,99.56,319724,0,0.00
64,2,32,4,4,BTFN+SplitJal+RAS,60920501,52067675,8852826,85.47,53213763,44706846,84.01,4067756,4061704,99.85,1499779,1487705,99.19,1819479,1811420,99.56,319724,0,0.00
32,2,64,4,32,BTFN+SplitJal+RAS,60920501,52065667,8854834,85.46,53213763,44678835,83.96,4067756,4067701,100.00,1499779,1499698,99.99,1819479,1819433,100.00,319724,0,0.00
32,2,64,4,16,BTFN+SplitJal+RAS,60920501,52065667,8854834,85.46,53213763,44678835,83.96,4067756,4067701,100.00,1499779,1499698,99.99,1819479,1819433,100.00,319724,0,0.00
32,2,64,4,8,BTFN+SplitJal+RAS,60920501,52065667,8854834,85.46,53213763,44678835,83.96,4067756,4067701,100.00,1499779,1499698,99.99,1819479,1819433,100.00,319724,0,0.00
32,2,64,4,4,BTFN+SplitJal+RAS,60920501,52060658,8859843,85.46,53213763,44678835,83.96,4067756,4067701,100.00,1499779,1499698,99.99,1819479,1814424,99.72,319724,0,0.00
64,4,4,4,8,BTFN+SharedJal,60920501,52059297,8861204,85.45,53213763,44726523,84.05,4067756,4056707,99.73,1499779,1488203,99.23,1819479,1470167,80.80,319724,317697,99.37
64,4,64,1,16,BTFN+SharedJal,60920501,52059297,8861204,85.45,53213763,44726523,84.05,4067756,4056707,99.73,1499779,1488203,99.23,1819479,1470167,80.80,319724,317697,99.37
64,4,4,2,32,BTFN+SharedJal,60920501,52059297,8861204,85.45,53213763,44726523,84.05,4067756,4056707,99.73,1499779,1488203,99.23,1819479,1470167,80.80,319724,317697,99.37
64,4,32,2,8,BTFN+SharedJal,60920501,52059297,8861204,85.45,53213763,44726523,84.05,4067756,4056707,99.73,1499779,1488203,99.23,1819479,1470167,80.80,319724,317697,99.37
64,4,16,4,4,BTFN+SharedJal,60920501,52059297,8861204,85.45,53213763,44726523,84.05,4067756,4056707,99.73,1499779,1488203,99.23,1819479,1470167,80.80,319724,317697,99.37
64,4,16,2,32,BTFN+SharedJal,60920501,52059297,8861204,85.45,53213763,44726523,84.05,4067756,4056707,99.73,1499779,1488203,99.23,1819479,1470167,80.80,319724,317697,99.37
64,4,4,4,4,BTFN+SharedJal,60920501,52059297,8861204,85.45,53213763,44726523,84.05,4067756,4056707,99.73,1499779,1488203,99.23,1819479,1470167,80.80,319724,317697,99.37
64,4,16,2,16,BTFN+SharedJal,60920501,52059297,8861204,85.45,53213763,44726523,84.05,4067756,4056707,99.73,1499779,1488203,99.23,1819479,1470167,80.80,319724,317697,99.37
64,4,16,4,8,BTFN+SharedJal,60920501,52059297,8861204,85.45,53213763,44726523,84.05,4067756,4056707,99.73,1499779,1488203,99.23,1819479,1470167,80.80,319724,317697,99.37
64,4,16,2,8,BTFN+SharedJal,60920501,52059297,8861204,85.45,53213763,44726523,84.05,4067756,4056707,99.73,1499779,1488203,99.23,1819479,1470167,80.80,319724,317697,99.37
64,4,4,1,32,BTFN+SharedJal,60920501,52059297,8861204,85.45,53213763,44726523,84.05,4067756,4056707,99.73,1499779,1488203,99.23,1819479,1470167,80.80,319724,317697,99.37
64,4,64,1,32,BTFN+SharedJal,60920501,52059297,8861204,85.45,53213763,44726523,84.05,4067756,4056707,99.73,1499779,1488203,99.23,1819479,1470167,80.80,319724,317697,99.37
64,4,4,4,16,BTFN+SharedJal,60920501,52059297,8861204,85.45,53213763,44726523,84.05,4067756,4056707,99.73,1499779,1488203,99.23,1819479,1470167,80.80,319724,317697,99.37
64,4,32,2,32,BTFN+SharedJal,60920501,52059297,8861204,85.45,53213763,44726523,84.05,4067756,4056707,99.73,1499779,1488203,99.23,1819479,1470167,80.80,319724,317697,99.37
64,4,16,2,4,BTFN+SharedJal,60920501,52059297,8861204,85.45,53213763,44726523,84.05,4067756,4056707,99.73,1499779,1488203,99.23,1819479,1470167,80.80,319724,317697,99.37
64,4,32,2,16,BTFN+SharedJal,60920501,52059297,8861204,85.45,53213763,44726523,84.05,4067756,4056707,99.73,1499779,1488203,99.23,1819479,1470167,80.80,319724,317697,99.37
64,4,4,4,32,BTFN+SharedJal,60920501,52059297,8861204,85.45,53213763,44726523,84.05,4067756,4056707,99.73,1499779,1488203,99.23,1819479,1470167,80.80,319724,317697,99.37
64,4,64,2,4,BTFN+SharedJal,60920501,52059297,8861204,85.45,53213763,44726523,84.05,4067756,4056707,99.73,1499779,1488203,99.23,1819479,1470167,80.80,319724,317697,99.37
64,4,16,4,32,BTFN+SharedJal,60920501,52059297,8861204,85.45,53213763,44726523,84.05,4067756,4056707,99.73,1499779,1488203,99.23,1819479,1470167,80.80,319724,317697,99.37
64,4,32,4,16,BTFN+SharedJal,60920501,52059297,8861204,85.45,53213763,44726523,84.05,4067756,4056707,99.73,1499779,1488203,99.23,1819479,1470167,80.80,319724,317697,99.37
64,4,4,1,8,BTFN+SharedJal,60920501,52059297,8861204,85.45,53213763,44726523,84.05,4067756,4056707,99.73,1499779,1488203,99.23,1819479,1470167,80.80,319724,317697,99.37
64,4,4,2,8,BTFN+SharedJal,60920501,52059297,8861204,85.45,53213763,44726523,84.05,4067756,4056707,99.73,1499779,1488203,99.23,1819479,1470167,80.80,319724,317697,99.37
64,4,4,1,16,BTFN+SharedJal,60920501,52059297,8861204,85.45,53213763,44726523,84.05,4067756,4056707,99.73,1499779,1488203,99.23,1819479,1470167,80.80,319724,317697,99.37
64,4,32,1,16,BTFN+SharedJal,60920501,52059297,8861204,85.45,53213763,44726523,84.05,4067756,4056707,99.73,1499779,1488203,99.23,1819479,1470167,80.80,319724,317697,99.37
64,4,32,4,32,BTFN+SharedJal,60920501,52059297,8861204,85.45,53213763,44726523,84.05,4067756,4056707,99.73,1499779,1488203,99.23,1819479,1470167,80.80,319724,317697,99.37
64,4,32,1,4,BTFN+SharedJal,60920501,52059297,8861204,85.45,53213763,44726523,84.05,4067756,4056707,99.73,1499779,1488203,99.23,1819479,1470167,80.80,319724,317697,99.37
64,4,4,2,4,BTFN+SharedJal,60920501,52059297,8861204,85.45,53213763,44726523,84.05,4067756,4056707,99.73,1499779,1488203,99.23,1819479,1470167,80.80,319724,317697,99.37
64,4,32,4,4,BTFN+SharedJal,60920501,52059297,8861204,85.45,53213763,44726523,84.05,4067756,4056707,99.73,1499779,1488203,99.23,1819479,1470167,80.80,319724,317697,99.37
64,4,64,1,4,BTFN+SharedJal,60920501,52059297,8861204,85.45,53213763,44726523,84.05,4067756,4056707,99.73,1499779,1488203,99.23,1819479,1470167,80.80,319724,317697,99.37
64,4,4,2,16,BTFN+SharedJal,60920501,52059297,8861204,85.45,53213763,44726523,84.05,4067756,4056707,99.73,1499779,1488203,99.23,1819479,1470167,80.80,319724,317697,99.37
64,4,32,4,8,BTFN+SharedJal,60920501,52059297,8861204,85.45,53213763,44726523,84.05,4067756,4056707,99.73,1499779,1488203,99.23,1819479,1470167,80.80,319724,317697,99.37
64,4,32,1,32,BTFN+SharedJal,60920501,52059297,8861204,85.45,53213763,44726523,84.05,4067756,4056707,99.73,1499779,1488203,99.23,1819479,1470167,80.80,319724,317697,99.37
64,4,16,4,16,BTFN+SharedJal,60920501,52059297,8861204,85.45,53213763,44726523,84.05,4067756,4056707,99.73,1499779,1488203,99.23,1819479,1470167,80.80,319724,317697,99.37
64,4,64,1,8,BTFN+SharedJal,60920501,52059297,8861204,85.45,53213763,44726523,84.05,4067756,4056707,99.73,1499779,1488203,99.23,1819479,1470167,80.80,319724,317697,99.37
64,4,32,1,8,BTFN+SharedJal,60920501,52059297,8861204,85.45,53213763,44726523,84.05,4067756,4056707,99.73,1499779,1488203,99.23,1819479,1470167,80.80,319724,317697,99.37
64,4,32,2,4,BTFN+SharedJal,60920501,52059297,8861204,85.45,53213763,44726523,84.05,4067756,4056707,99.73,1499779,1488203,99.23,1819479,1470167,80.80,319724,317697,99.37
64,4,16,1,32,BTFN+SharedJal,60920501,52059297,8861204,85.45,53213763,44726523,84.05,4067756,4056707,99.73,1499779,1488203,99.23,1819479,1470167,80.80,319724,317697,99.37
64,4,64,2,32,BTFN+SharedJal,60920501,52059297,8861204,85.45,53213763,44726523,84.05,4067756,4056707,99.73,1499779,1488203,99.23,1819479,1470167,80.80,319724,317697,99.37
64,4,8,1,32,BTFN+SharedJal,60920501,52059297,8861204,85.45,53213763,44726523,84.05,4067756,4056707,99.73,1499779,1488203,99.23,1819479,1470167,80.80,319724,317697,99.37
64,4,16,1,8,BTFN+SharedJal,60920501,52059297,8861204,85.45,53213763,44726523,84.05,4067756,4056707,99.73,1499779,1488203,99.23,1819479,1470167,80.80,319724,317697,99.37
64,4,4,1,4,BTFN+SharedJal,60920501,52059297,8861204,85.45,53213763,44726523,84.05,4067756,4056707,99.73,1499779,1488203,99.23,1819479,1470167,80.80,319724,317697,99.37
64,4,64,4,4,BTFN+SharedJal,60920501,52059297,8861204,85.45,53213763,44726523,84.05,4067756,4056707,99.73,1499779,1488203,99.23,1819479,1470167,80.80,319724,317697,99.37
64,4,8,2,4,BTFN+SharedJal,60920501,52059297,8861204,85.45,53213763,44726523,84.05,4067756,4056707,99.73,1499779,1488203,99.23,1819479,1470167,80.80,319724,317697,99.37
64,4,8,1,16,BTFN+SharedJal,60920501,52059297,8861204,85.45,53213763,44726523,84.05,4067756,4056707,99.73,1499779,1488203,99.23,1819479,1470167,80.80,319724,317697,99.37
64,4,64,2,16,BTFN+SharedJal,60920501,52059297,8861204,85.45,53213763,44726523,84.05,4067756,4056707,99.73,1499779,1488203,99.23,1819479,1470167,80.80,319724,317697,99.37
64,4,16,1,4,BTFN+SharedJal,60920501,52059297,8861204,85.45,53213763,44726523,84.05,4067756,4056707,99.73,1499779,1488203,99.23,1819479,1470167,80.80,319724,317697,99.37
64,4,16,1,16,BTFN+SharedJal,60920501,52059297,8861204,85.45,53213763,44726523,84.05,4067756,4056707,99.73,1499779,1488203,99.23,1819479,1470167,80.80,319724,317697,99.37
64,4,8,2,8,BTFN+SharedJal,60920501,52059297,8861204,85.45,53213763,44726523,84.05,4067756,4056707,99.73,1499779,1488203,99.23,1819479,1470167,80.80,319724,317697,99.37
64,4,8,1,8,BTFN+SharedJal,60920501,52059297,8861204,85.45,53213763,44726523,84.05,4067756,4056707,99.73,1499779,1488203,99.23,1819479,1470167,80.80,319724,317697,99.37
64,4,64,4,8,BTFN+SharedJal,60920501,52059297,8861204,85.45,53213763,44726523,84.05,4067756,4056707,99.73,1499779,1488203,99.23,1819479,1470167,80.80,319724,317697,99.37
64,4,8,2,16,BTFN+SharedJal,60920501,52059297,8861204,85.45,53213763,44726523,84.05,4067756,4056707,99.73,1499779,1488203,99.23,1819479,1470167,80.80,319724,317697,99.37
64,4,64,2,8,BTFN+SharedJal,60920501,52059297,8861204,85.45,53213763,44726523,84.05,4067756,4056707,99.73,1499779,1488203,99.23,1819479,1470167,80.80,319724,317697,99.37
64,4,8,2,32,BTFN+SharedJal,60920501,52059297,8861204,85.45,53213763,44726523,84.05,4067756,4056707,99.73,1499779,1488203,99.23,1819479,1470167,80.80,319724,317697,99.37
64,4,8,1,4,BTFN+SharedJal,60920501,52059297,8861204,85.45,53213763,44726523,84.05,4067756,4056707,99.73,1499779,1488203,99.23,1819479,1470167,80.80,319724,317697,99.37
64,4,64,4,32,BTFN+SharedJal,60920501,52059297,8861204,85.45,53213763,44726523,84.05,4067756,4056707,99.73,1499779,1488203,99.23,1819479,1470167,80.80,319724,317697,99.37
64,4,8,4,32,BTFN+SharedJal,60920501,52059297,8861204,85.45,53213763,44726523,84.05,4067756,4056707,99.73,1499779,1488203,99.23,1819479,1470167,80.80,319724,317697,99.37
64,4,8,4,4,BTFN+SharedJal,60920501,52059297,8861204,85.45,53213763,44726523,84.05,4067756,4056707,99.73,1499779,1488203,99.23,1819479,1470167,80.80,319724,317697,99.37
64,4,64,4,16,BTFN+SharedJal,60920501,52059297,8861204,85.45,53213763,44726523,84.05,4067756,4056707,99.73,1499779,1488203,99.23,1819479,1470167,80.80,319724,317697,99.37
64,4,8,4,16,BTFN+SharedJal,60920501,52059297,8861204,85.45,53213763,44726523,84.05,4067756,4056707,99.73,1499779,1488203,99.23,1819479,1470167,80.80,319724,317697,99.37
64,4,8,4,8,BTFN+SharedJal,60920501,52059297,8861204,85.45,53213763,44726523,84.05,4067756,4056707,99.73,1499779,1488203,99.23,1819479,1470167,80.80,319724,317697,99.37
16,4,64,4,8,BTFN+SplitJal+RAS,60920501,52056088,8864413,85.45,53213763,44669256,83.94,4067756,4067701,100.00,1499779,1499698,99.99,1819479,1819433,100.00,319724,0,0.00
16,4,64,4,16,BTFN+SplitJal+RAS,60920501,52056088,8864413,85.45,53213763,44669256,83.94,4067756,4067701,100.00,1499779,1499698,99.99,1819479,1819433,100.00,319724,0,0.00
16,4,64,4,32,BTFN+SplitJal+RAS,60920501,52056088,8864413,85.45,53213763,44669256,83.94,4067756,4067701,100.00,1499779,1499698,99.99,1819479,1819433,100.00,319724,0,0.00
16,4,64,4,4,BTFN+SplitJal+RAS,60920501,52051079,8869422,85.44,53213763,44669256,83.94,4067756,4067701,100.00,1499779,1499698,99.99,1819479,1814424,99.72,319724,0,0.00
32,2,64,2,8,BTFN+SplitJal+RAS,60920501,52048167,8872334,85.44,53213763,44678835,83.96,4067756,4063703,99.90,1499779,1489201,99.29,1819479,1816428,99.83,319724,0,0.00
32,2,64,2,16,BTFN+SplitJal+RAS,60920501,52048167,8872334,85.44,53213763,44678835,83.96,4067756,4063703,99.90,1499779,1489201,99.29,1819479,1816428,99.83,319724,0,0.00
32,2,64,2,32,BTFN+SplitJal+RAS,60920501,52048167,8872334,85.44,53213763,44678835,83.96,4067756,4063703,99.90,1499779,1489201,99.29,1819479,1816428,99.83,319724,0,0.00
32,2,32,4,8,BTFN+SplitJal+RAS,60920501,52044672,8875829,85.43,53213763,44678835,83.96,4067756,4061704,99.85,1499779,1487705,99.19,1819479,1816428,99.83,319724,0,0.00
32,2,32,4,32,BTFN+SplitJal+RAS,60920501,52044672,8875829,85.43,53213763,44678835,83.96,4067756,4061704,99.85,1499779,1487705,99.19,1819479,1816428,99.83,319724,0,0.00
32,2,32,4,16,BTFN+SplitJal+RAS,60920501,52044672,8875829,85.43,53213763,44678835,83.96,4067756,4061704,99.85,1499779,1487705,99.19,1819479,1816428,99.83,319724,0,0.00
32,2,64,2,4,BTFN+SplitJal+RAS,60920501,52043158,8877343,85.43,53213763,44678835,83.96,4067756,4063703,99.90,1499779,1489201,99.29,1819479,1811419,99.56,319724,0,0.00
32,2,32,4,4,BTFN+SplitJal+RAS,60920501,52039664,8880837,85.42,53213763,44678835,83.96,4067756,4061704,99.85,1499779,1487705,99.19,1819479,1811420,99.56,319724,0,0.00
16,4,64,2,16,BTFN+SplitJal+RAS,60920501,52038588,8881913,85.42,53213763,44669256,83.94,4067756,4063703,99.90,1499779,1489201,99.29,1819479,1816428,99.83,319724,0,0.00
16,4,64,2,32,BTFN+SplitJal+RAS,60920501,52038588,8881913,85.42,53213763,44669256,83.94,4067756,4063703,99.90,1499779,1489201,99.29,1819479,1816428,99.83,319724,0,0.00
16,4,64,2,8,BTFN+SplitJal+RAS,60920501,52038588,8881913,85.42,53213763,44669256,83.94,4067756,4063703,99.90,1499779,1489201,99.29,1819479,1816428,99.83,319724,0,0.00
16,4,32,4,8,BTFN+SplitJal+RAS,60920501,52035093,8885408,85.41,53213763,44669256,83.94,4067756,4061704,99.85,1499779,1487705,99.19,1819479,1816428,99.83,319724,0,0.00
16,4,32,4,16,BTFN+SplitJal+RAS,60920501,52035093,8885408,85.41,53213763,44669256,83.94,4067756,4061704,99.85,1499779,1487705,99.19,1819479,1816428,99.83,319724,0,0.00
16,4,32,4,32,BTFN+SplitJal+RAS,60920501,52035093,8885408,85.41,53213763,44669256,83.94,4067756,4061704,99.85,1499779,1487705,99.19,1819479,1816428,99.83,319724,0,0.00
16,4,64,2,4,BTFN+SplitJal+RAS,60920501,52033579,8886922,85.41,53213763,44669256,83.94,4067756,4063703,99.90,1499779,1489201,99.29,1819479,1811419,99.56,319724,0,0.00
64,4,32,2,16,BTFN+SplitJal+RAS,60920501,52033378,8887123,85.41,53213763,44732523,84.06,4067756,4040717,99.34,1499779,1458711,97.26,1819479,1801427,99.01,319724,0,0.00
64,4,32,2,8,BTFN+SplitJal+RAS,60920501,52033378,8887123,85.41,53213763,44732523,84.06,4067756,4040717,99.34,1499779,1458711,97.26,1819479,1801427,99.01,319724,0,0.00
64,4,32,2,32,BTFN+SplitJal+RAS,60920501,52033378,8887123,85.41,53213763,44732523,84.06,4067756,4040717,99.34,1499779,1458711,97.26,1819479,1801427,99.01,319724,0,0.00
64,4,16,4,16,BTFN+SplitJal+RAS,60920501,52031385,8889116,85.41,53213763,44732523,84.06,4067756,4031717,99.11,1499779,1462714,97.53,1819479,1804431,99.17,319724,0,0.00
64,4,16,4,32,BTFN+SplitJal+RAS,60920501,52031385,8889116,85.41,53213763,44732523,84.06,4067756,4031717,99.11,1499779,1462714,97.53,1819479,1804431,99.17,319724,0,0.00
64,4,16,4,8,BTFN+SplitJal+RAS,60920501,52031385,8889116,85.41,53213763,44732523,84.06,4067756,4031717,99.11,1499779,1462714,97.53,1819479,1804431,99.17,319724,0,0.00
16,4,32,4,4,BTFN+SplitJal+RAS,60920501,52030085,8890416,85.41,53213763,44669256,83.94,4067756,4061704,99.85,1499779,1487705,99.19,1819479,1811420,99.56,319724,0,0.00
64,4,32,2,4,BTFN+SplitJal+RAS,60920501,52028369,8892132,85.40,53213763,44732523,84.06,4067756,4040717,99.34,1499779,1458711,97.26,1819479,1796418,98.73,319724,0,0.00
64,4,16,4,4,BTFN+SplitJal+RAS,60920501,52027375,8893126,85.40,53213763,44732523,84.06,4067756,4031717,99.11,1499779,1462714,97.53,1819479,1800421,98.95,319724,0,0.00
32,4,32,2,32,BTFN+SplitJal+RAS,60920501,52019469,8901032,85.39,53213763,44718614,84.04,4067756,4040717,99.34,1499779,1458711,97.26,1819479,1801427,99.01,319724,0,0.00
32,4,32,2,16,BTFN+SplitJal+RAS,60920501,52019469,8901032,85.39,53213763,44718614,84.04,4067756,4040717,99.34,1499779,1458711,97.26,1819479,1801427,99.01,319724,0,0.00
32,4,32,2,8,BTFN+SplitJal+RAS,60920501,52019469,8901032,85.39,53213763,44718614,84.04,4067756,4040717,99.34,1499779,1458711,97.26,1819479,1801427,99.01,319724,0,0.00
32,4,16,4,16,BTFN+SplitJal+RAS,60920501,52017476,8903025,85.39,53213763,44718614,84.04,4067756,4031717,99.11,1499779,1462714,97.53,1819479,1804431,99.17,319724,0,0.00
32,4,16,4,32,BTFN+SplitJal+RAS,60920501,52017476,8903025,85.39,53213763,44718614,84.04,4067756,4031717,99.11,1499779,1462714,97.53,1819479,1804431,99.17,319724,0,0.00
32,4,16,4,8,BTFN+SplitJal+RAS,60920501,52017476,8903025,85.39,53213763,44718614,84.04,4067756,4031717,99.11,1499779,1462714,97.53,1819479,1804431,99.17,319724,0,0.00
32,4,32,2,4,BTFN+SplitJal+RAS,60920501,52014460,8906041,85.38,53213763,44718614,84.04,4067756,4040717,99.34,1499779,1458711,97.26,1819479,1796418,98.73,319724,0,0.00
32,4,16,4,4,BTFN+SplitJal+RAS,60920501,52013466,8907035,85.38,53213763,44718614,84.04,4067756,4031717,99.11,1499779,1462714,97.53,1819479,1800421,98.95,319724,0,0.00
64,2,32,2,16,BTFN+SplitJal+RAS,60920501,52007701,8912800,85.37,53213763,44706846,84.01,4067756,4040717,99.34,1499779,1458711,97.26,1819479,1801427,99.01,319724,0,0.00
64,2,32,2,32,BTFN+SplitJal+RAS,60920501,52007701,8912800,85.37,53213763,44706846,84.01,4067756,4040717,99.34,1499779,1458711,97.26,1819479,1801427,99.01,319724,0,0.00
64,2,32,2,8,BTFN+SplitJal+RAS,60920501,52007701,8912800,85.37,53213763,44706846,84.01,4067756,4040717,99.34,1499779,1458711,97.26,1819479,1801427,99.01,319724,0,0.00
64,2,16,4,16,BTFN+SplitJal+RAS,60920501,52005708,8914793,85.37,53213763,44706846,84.01,4067756,4031717,99.11,1499779,1462714,97.53,1819479,1804431,99.17,319724,0,0.00
64,2,16,4,8,BTFN+SplitJal+RAS,60920501,52005708,8914793,85.37,53213763,44706846,84.01,4067756,4031717,99.11,1499779,1462714,97.53,1819479,1804431,99.17,319724,0,0.00
64,2,16,4,32,BTFN+SplitJal+RAS,60920501,52005708,8914793,85.37,53213763,44706846,84.01,4067756,4031717,99.11,1499779,1462714,97.53,1819479,1804431,99.17,319724,0,0.00
64,2,32,2,4,BTFN+SplitJal+RAS,60920501,52002692,8917809,85.36,53213763,44706846,84.01,4067756,4040717,99.34,1499779,1458711,97.26,1819479,1796418,98.73,319724,0,0.00
